,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,3,1
real_AS,0,30,6,4,0
real_MR,0,3,33,2,2
real_MS,0,4,4,29,3
real_MVP,6,1,9,4,20
