,N,AS,MR,MS,MVP
N,97.5,0.0,1.0,0.0,1.5
AS,0.0,95.5,3.5000000000000004,0.0,1.0
MR,2.0,2.5,93.0,1.5,1.0
MS,0.0,1.0,2.0,93.5,3.5000000000000004
MVP,2.0,4.0,2.0,2.0,90.0
