indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,sin_regularizacion,error_final,forma_h,forma_w,segundos
45,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4022012997004156,7x212,126x7,0.041557799791917205
46,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40237687847305714,7x212,126x7,0.037671800004318357
47,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40029791607335663,7x212,126x7,0.0400756997987628
48,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4054488939797563,7x212,126x7,0.042263800045475364
49,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4004599596354412,7x212,126x7,0.03489440004341304
50,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4034658598623039,7x212,126x7,0.037064900156110525
51,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4013118756797105,7x212,126x7,0.03835199982859194
52,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40377369780834327,7x212,126x7,0.04619090002961457
53,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4009282459650532,7x212,126x7,0.04965589987114072
54,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4049266498114961,7x212,126x7,0.03769390005618334
55,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4042324597802677,7x212,126x7,0.03731339983642101
56,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3986880839411405,7x212,126x7,0.03940859995782375
57,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40155845045573424,7x212,126x7,0.03639949997887015
58,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4010506461760903,7x212,126x7,0.03964830003678799
59,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4030698678183209,7x212,126x7,0.04045500000938773
60,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40034135070359017,7x212,126x7,0.03565049986355007
61,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4023522235339947,7x212,126x7,0.035143999848514795
62,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4002278539214688,7x212,126x7,0.034749799873679876
63,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40155364493631585,7x212,126x7,0.034838000079616904
64,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4026114986263183,7x212,126x7,0.03987159999087453
65,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40288045408243106,7x212,126x7,0.04764330014586449
66,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40266097819723945,7x212,126x7,0.05057989992201328
67,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4035765138458834,7x212,126x7,0.04088710015639663
68,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4026234244010906,7x212,126x7,0.03883780003525317
69,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4029334353532429,7x212,126x7,0.03857459989376366
70,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.402330867963313,7x212,126x7,0.038721099961549044
71,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39993025896243173,7x212,126x7,0.03541050013154745
72,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.401556692932858,7x212,126x7,0.04265439999289811
73,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40145348966278843,7x212,126x7,0.03717019991017878
74,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40370435084809275,7x212,126x7,0.038608500035479665
75,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4011982794738788,7x212,126x7,0.03603929979726672
76,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40453379706322956,7x212,126x7,0.036324899876490235
77,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4073731848823565,7x212,126x7,0.036336000077426434
78,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40377440096498296,7x212,126x7,0.03845250001177192
79,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40890192636335676,7x212,126x7,0.03585230000317097
80,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4045756773906706,7x212,126x7,0.03505000006407499
81,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40235866232367223,7x212,126x7,0.04030280001461506
82,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40420148187562127,7x212,126x7,0.03869950002990663
83,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40463538193878135,7x212,126x7,0.03733930015005171
84,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4028221777491197,7x212,126x7,0.03768710000440478
85,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3994032344166288,7x212,126x7,0.03659590007737279
86,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4033692847285374,7x212,126x7,0.03720310004428029
87,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40643276908394704,7x212,126x7,0.04033360001631081
88,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40624835905302636,7x212,126x7,0.039663400035351515
89,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4028578850756863,7x212,126x7,0.038409800035879016
90,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4051405260943345,7x212,126x7,0.03671109979040921
91,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40243415598013055,7x212,126x7,0.03939149994403124
92,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4052881245488056,7x212,126x7,0.03897390002384782
93,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40417173414599833,7x212,126x7,0.05438210000284016
94,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4029789194345252,7x212,126x7,0.03553029987961054
95,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40080885066587074,7x212,126x7,0.036864500027149916
96,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40199874390785584,7x212,126x7,0.042171499924734235
97,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4023106967353845,7x212,126x7,0.044396899873390794
98,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40150889304031273,7x212,126x7,0.03996740002185106
99,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40019536041084036,7x212,126x7,0.03752769995480776
100,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39915426534872167,7x212,126x7,0.03717260016128421
101,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40262893495512636,7x212,126x7,0.04246099991723895
102,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39922503044419255,7x212,126x7,0.0479611000046134
103,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4011808464496272,7x212,126x7,0.03622039989568293
104,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.401537295214554,7x212,126x7,0.041770300129428506
105,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40214480533317176,7x212,126x7,0.0466414000838995
106,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3991041756078777,7x212,126x7,0.04279300011694431
107,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40662128738574216,7x212,126x7,0.037803899962455034
108,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39942643250273374,7x212,126x7,0.04119800007902086
109,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4029485170211757,7x212,126x7,0.038123799953609705
110,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40041068048015815,7x212,126x7,0.037978800013661385
111,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40168489231375665,7x212,126x7,0.03647249983623624
112,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40227218527985825,7x212,126x7,0.03802089998498559
113,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3990336977070162,7x212,126x7,0.03818849986419082
114,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40157229075178646,7x212,126x7,0.03871840005740523
115,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3974361521182496,7x212,126x7,0.03725959989242256
116,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39883320964824337,7x212,126x7,0.03649049997329712
117,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3999485888244137,7x212,126x7,0.036806900054216385
118,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4013452506789417,7x212,126x7,0.04628189979121089
119,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4003394325651217,7x212,126x7,0.03627000004053116
120,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.402085697526191,7x212,126x7,0.0391484999563545
121,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40271474313187994,7x212,126x7,0.039775999961420894
122,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39937675548965945,7x212,126x7,0.036025899928063154
123,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40364514239465044,7x212,126x7,0.03972020000219345
124,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40584919448687035,7x212,126x7,0.04049409995786846
125,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40056963224220227,7x212,126x7,0.03848800016567111
126,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39743619445369066,7x212,126x7,0.04325989983044565
127,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39439329328012296,7x212,126x7,0.039486899971961975
128,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40144404758795704,7x212,126x7,0.03697500005364418
129,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3953162421967943,7x212,126x7,0.0410629000980407
130,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39924486349304317,7x212,126x7,0.04461529990658164
131,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39708027349751895,7x212,126x7,0.04492890019901097
132,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4029070866535962,7x212,126x7,0.03441160009242594
133,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39942848040502305,7x212,126x7,0.03697579982690513
134,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39380167235416363,7x212,126x7,0.03690750012174249
135,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.401770214247916,7x212,126x7,0.03590829996392131
136,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39681751096997786,7x212,126x7,0.03515250002965331
137,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3964730486806609,7x212,126x7,0.03623870015144348
138,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3983416815064539,7x212,126x7,0.03432910004630685
139,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3992481374701774,7x212,126x7,0.03647569986060262
140,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40314605822562904,7x212,126x7,0.0392535999417305
141,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3950082004645344,7x212,126x7,0.042712199967354536
142,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3980059405131523,7x212,126x7,0.03960710018873215
143,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4011758573752013,7x212,126x7,0.039945000084117055
144,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.398773472063565,7x212,126x7,0.04662939999252558
145,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39873370873630504,7x212,126x7,0.042285599978640676
146,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.396589136248899,7x212,126x7,0.03966980008408427
147,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40220157648199817,7x212,126x7,0.036617900012061
148,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3933978435436101,7x212,126x7,0.05325540015473962
149,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39489905425190874,7x212,126x7,0.042207900201901793
150,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39672277361890823,7x212,126x7,0.03734120004810393
151,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.3968505420038911,7x212,126x7,0.03630310017615557
152,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39841839354346564,7x212,126x7,0.03934059990569949
153,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40104230013441655,7x212,126x7,0.04214959987439215
154,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39840599309069996,7x212,126x7,0.03958999994210899
155,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39627993660673483,7x212,126x7,0.036960799945518374
156,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4009882181562594,7x212,126x7,0.03828449989669025
157,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40526275942070944,7x212,126x7,0.03838030016049743
158,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40162856599592756,7x212,126x7,0.04128589993342757
159,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40398199653324746,7x212,126x7,0.03805209998972714
160,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4017893200093708,7x212,126x7,0.04150180006399751
161,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4029248977739758,7x212,126x7,0.042213100008666515
162,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39980382264401754,7x212,126x7,0.03843290009535849
163,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4034571389017214,7x212,126x7,0.037399400025606155
164,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40345897690211074,7x212,126x7,0.04531690012663603
165,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4058335200969009,7x212,126x7,0.04603029997088015
166,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4055491749117271,7x212,126x7,0.03726130002178252
167,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4043434174846752,7x212,126x7,0.045081299962475896
168,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40186209685008506,7x212,126x7,0.03790410002693534
169,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.403219882697441,7x212,126x7,0.041380600072443485
170,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4057636729062238,7x212,126x7,0.051135700196027756
171,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4040489098030528,7x212,126x7,0.042636899976059794
172,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40307517916680907,7x212,126x7,0.04017769987694919
173,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.402943334190029,7x212,126x7,0.03809199994429946
174,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4017642742993517,7x212,126x7,0.03970240009948611
175,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.403375086431439,7x212,126x7,0.038362300023436546
176,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.39973366097173835,7x212,126x7,0.03807069989852607
177,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4029183780436009,7x212,126x7,0.036387400003150105
178,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40483172212099544,7x212,126x7,0.03675159998238087
179,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4010663905663275,7x212,126x7,0.0426980999764055
180,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40320931456809894,7x212,126x7,0.036262999987229705
181,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40530234970037093,7x212,126x7,0.040207300102338195
182,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4034106867880297,7x212,126x7,0.04010940017178655
183,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40406123114685605,7x212,126x7,0.039540299912914634
184,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4008481164131537,7x212,126x7,0.049293399788439274
185,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.404393929956371,7x212,126x7,0.03934340015985072
186,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40345910531621876,7x212,126x7,0.038528500124812126
187,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4045598890409329,7x212,126x7,0.04257569997571409
188,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4052504346690486,7x212,126x7,0.038051700219511986
189,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40443034918520915,7x212,126x7,0.04131940007209778
190,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4013287796515867,7x212,126x7,0.04015009989961982
191,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40563621897008745,7x212,126x7,0.037286899983882904
192,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40695355928359894,7x212,126x7,0.042591300094500184
193,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4059306967067721,7x212,126x7,0.04210319998674095
194,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4039109581622343,7x212,126x7,0.04470869991928339
195,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40026146239659943,7x212,126x7,0.03665939997881651
196,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40658397021708453,7x212,126x7,0.04038189980201423
197,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4033137459917915,7x212,126x7,0.04258170002140105
198,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4053884397203282,7x212,126x7,0.04850050015375018
199,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4089935910883072,7x212,126x7,0.0522040999494493
200,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4140378314577178,7x212,126x7,0.04916599998250604
201,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40358298445023966,7x212,126x7,0.04402470006607473
202,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40506946143135086,7x212,126x7,0.03566189995035529
203,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4087262525788926,7x212,126x7,0.04068330000154674
204,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4107158902091308,7x212,126x7,0.03771560010500252
205,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.411125101323175,7x212,126x7,0.03797650011256337
206,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41066340879452123,7x212,126x7,0.038139899959787726
207,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4082408994729025,7x212,126x7,0.03627939987927675
208,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.406073675804493,7x212,126x7,0.038876499980688095
209,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40901519390496277,7x212,126x7,0.03870379994623363
210,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4089555821266086,7x212,126x7,0.04946150002069771
211,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41322614548189746,7x212,126x7,0.04847720009274781
212,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.410808858636553,7x212,126x7,0.04381610010750592
213,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40270283671705576,7x212,126x7,0.04969539982266724
214,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40851633518101294,7x212,126x7,0.04232929996214807
215,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41730922090188893,7x212,126x7,0.03611799981445074
216,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4058204692911934,7x212,126x7,0.041498599806800485
217,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40926982589260313,7x212,126x7,0.0406230001244694
218,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41222510664181866,7x212,126x7,0.037787800189107656
219,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40535890952984993,7x212,126x7,0.04095900012180209
220,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4046455198321459,7x212,126x7,0.038914999924600124
221,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41000583521345957,7x212,126x7,0.040516900131478906
222,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4096146462048167,7x212,126x7,0.045615100068971515
223,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4054019104399046,7x212,126x7,0.050368100171908736
224,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4137922008919698,7x212,126x7,0.03907939977943897
225,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4055730163387624,7x212,126x7,0.039080699905753136
226,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4025204879994008,7x212,126x7,0.03812779998406768
227,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41065508127083844,7x212,126x7,0.03772869985550642
228,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40460941367338293,7x212,126x7,0.03874630015343428
229,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40851325410596356,7x212,126x7,0.04140540002845228
230,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4123182028125959,7x212,126x7,0.04066739999689162
231,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4045553547777528,7x212,126x7,0.04041100014001131
232,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40416522882585515,7x212,126x7,0.03997959988191724
233,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40993517088771764,7x212,126x7,0.0445704001467675
234,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4083913414651322,7x212,126x7,0.03991800011135638
235,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41234974769122407,7x212,126x7,0.038449599873274565
236,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.41121214010159174,7x212,126x7,0.04174809996038675
237,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4037539675289393,7x212,126x7,0.03732919995673001
238,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4098754420102695,7x212,126x7,0.03753049997612834
239,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.40978391179561835,7x212,126x7,0.04169499990530312
240,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4089931230717211,7x212,126x7,0.03926999983377755
241,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4073628349984833,7x212,126x7,0.03898209985345602
242,SNR_-5db,DeepONMF,9-8-7,3,0.05,False,0.4096573508830607,7x212,126x7,0.04109369986690581
