base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_0db,MFCC,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.99125,0.9648530331457161,0.978125,200
SNR_0db,MFCC,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.9090914786967417,0.940625,200
SNR_0db,MFCC,3,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9090222895100943,0.94375,200
SNR_0db,MFCC,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725000000000001,0.8953607262302915,0.93125,200
SNR_0db,MFCC,5,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9356053681187275,0.959375,200
