indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,13-5,2,0.1767331249793129,126x5,5x212,13,0.054387720200105384,0.33927204523679666,0.008594899998570327,5,0.3354441571108262,0.24200823847358385,0.0031172000017249957
1,N,New_N_002.wav,13-5,2,0.1623649115514176,126x5,5x212,13,0.06242183826623018,0.36140381785896103,0.008414999996603001,5,0.3557684191425096,0.23253195368349414,0.0035424000016064383
2,N,New_N_003.wav,13-5,2,0.1447386003853065,126x5,5x212,13,0.05360624139831524,0.4013278018076245,0.008895299994037487,5,0.3794965301241738,0.24228460581673325,0.002846899995347485
3,N,New_N_004.wav,13-5,2,0.17263354308786796,126x5,5x212,13,0.05268439902942476,0.35805850736503114,0.009200799999234732,5,0.3550956473927977,0.1747089813455976,0.003061100003833417
4,N,New_N_005.wav,13-5,2,0.17483851253550373,126x5,5x212,13,0.05523365524374092,0.3299250836167062,0.009364900004584342,5,0.4180811494259159,0.20166678917526118,0.002832599995599594
5,N,New_N_006.wav,13-5,2,0.18035990561591891,126x5,5x212,13,0.058008913892743236,0.3710399016457782,0.011662700002489146,5,0.37664893838921365,0.19647182651883735,0.00274909999279771
6,N,New_N_007.wav,13-5,2,0.16558601462704117,126x5,5x212,13,0.05601664784695933,0.3711205638597171,0.008427699998719618,5,0.4003781503401749,0.23021440546670835,0.004368199995951727
7,N,New_N_008.wav,13-5,2,0.17007772432392554,126x5,5x212,13,0.059043034254175265,0.33642690092121913,0.008556500004488043,5,0.45150045790143845,0.25665706667292904,0.0035399000043980777
8,N,New_N_009.wav,13-5,2,0.15475379262775057,126x5,5x212,13,0.060734921671950264,0.3423740966576135,0.00937530000373954,5,0.340172639111133,0.2071773354543173,0.0031333000006270595
9,N,New_N_010.wav,13-5,2,0.19115626733781352,126x5,5x212,13,0.05093247215880874,0.36208621677014546,0.008411299997533206,5,0.32677118994951226,0.21609932389202027,0.0030880000049364753
