,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,4,0
real_AS,0,28,4,3,5
real_MR,0,9,29,2,0
real_MS,2,5,1,27,5
real_MVP,8,4,0,2,26
