distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
6-5,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.869110530391018,0.9125,200
6-5,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8299893162393163,0.890625,200
6-5,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,157,757,43,43,0.9139999999999999,0.7849999999999999,0.94625,0.7910772406128443,0.865625,200
6-5,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.848029567445755,0.896875,200
6-5,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,162,762,38,38,0.924,0.8100000000000002,0.9525,0.8177473713077429,0.88125,200
6-5,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,122,722,78,78,0.8440000000000001,0.61,0.9025000000000001,0.6320757749712973,0.75625,200
6-5,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,99,699,101,101,0.798,0.495,0.8737499999999999,0.5126732589444454,0.684375,200
6-5,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,113,713,87,87,0.826,0.565,0.89125,0.602037037037037,0.728125,200
6-5,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,114,714,86,86,0.8280000000000001,0.5700000000000001,0.8925000000000001,0.5802155274298684,0.73125,200
6-5,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,105,705,95,95,0.8099999999999999,0.525,0.88125,0.5670900227933476,0.703125,200
6-5,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9081807081807082,0.940625,200
6-5,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8800010045912664,0.925,200
6-5,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8762634708286882,0.921875,200
6-5,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,181,781,19,19,0.9620000000000001,0.9049999999999999,0.9762500000000001,0.9072514619883041,0.940625,200
6-5,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9370229343913554,0.959375,200
6-5,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7401209901209901,0.8375,200
6-5,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9174999999999999,0.6746085306085307,0.79375,200
6-5,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.6950000000000001,0.9237500000000001,0.7020217209690893,0.809375,200
6-5,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,133,733,67,67,0.866,0.6649999999999999,0.91625,0.6592943331178625,0.790625,200
6-5,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.69375,0.80625,200
6-5,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.961811927909489,0.975,200
6-5,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9252961629726713,0.953125,200
6-5,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9259095442022272,0.953125,200
6-5,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9379952097538748,0.959375,200
6-5,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9552067786727607,0.971875,200
6-5,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.9600000000000002,0.861002886002886,0.9,200
6-5,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.9214261770075725,0.95,200
6-5,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512500000000002,0.8168681318681319,0.878125,200
6-5,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8585322703673629,0.909375,200
6-5,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,163,763,37,37,0.9260000000000002,0.8149999999999998,0.95375,0.8164599848492982,0.884375,200
