clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,156,4,4,0.96,0.9,0.975,0.9,0.9375,40
AS,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
MR,32,158,2,8,0.95,0.8,0.9875,0.9411764705882353,0.89375,40
MS,37,157,3,3,0.97,0.925,0.98125,0.925,0.953125,40
MVP,38,152,8,2,0.95,0.95,0.95,0.8260869565217391,0.95,40
PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.9084526854219949,0.940625,200
