base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-5db,MFCC,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9208286429018135,0.95,200
SNR_-5db,MFCC,2,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8503729767769176,0.903125,200
SNR_-5db,MFCC,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.876277508021694,0.921875,200
SNR_-5db,MFCC,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.9084526854219949,0.940625,200
SNR_-5db,MFCC,5,PROMEDIO_MACRO,177,777,23,23,0.954,0.8850000000000001,0.9712500000000001,0.8918563624975568,0.928125,200
