,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,36,1,0,3
real_MR,0,4,33,3,0
real_MS,0,4,1,33,2
real_MVP,1,11,1,21,6
