,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,36,4,0,0
real_MR,0,0,36,3,1
real_MS,0,13,1,25,1
real_MVP,1,8,4,24,3
