,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.5,0.5
AS,0.0,97.0,2.0,0.0,1.0
MR,1.0,2.0,93.5,2.5,1.0
MS,0.5,0.5,2.0,93.0,4.0
MVP,1.5,2.0,2.0,1.0,93.5
