distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
17-13-3,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8738645528119212,0.909375,200
17-13-3,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8431440330025236,0.890625,200
17-13-3,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8621755263706483,0.909375,200
17-13-3,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8548628542326021,0.903125,200
17-13-3,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662500000000002,0.8708619056268381,0.915625,200
17-13-3,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,135,735,65,65,0.8700000000000001,0.675,0.9187500000000002,0.7043628834933183,0.796875,200
17-13-3,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112499999999999,0.6781649616368286,0.778125,200
17-13-3,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7300121699862128,0.8125,200
17-13-3,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6778534117029975,0.7906249999999999,200
17-13-3,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.91375,0.6682522796352585,0.784375,200
17-13-3,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9166751100330226,0.946875,200
17-13-3,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.87994338994339,0.925,200
17-13-3,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8638984013402619,0.915625,200
17-13-3,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.895613582198948,0.934375,200
17-13-3,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9254590937517767,0.95,200
17-13-3,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.8047833766498851,0.86875,200
17-13-3,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9349999999999999,0.7432429376748491,0.8375,200
17-13-3,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8879999999999999,0.72,0.93,0.7282946407946408,0.825,200
17-13-3,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7551142887762757,0.84375,200
17-13-3,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,155,755,45,45,0.9100000000000001,0.775,0.94375,0.7737761786181572,0.859375,200
17-13-3,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887499999999999,0.9555245838172667,0.971875,200
17-13-3,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.9762500000000001,0.9080459708720579,0.940625,200
17-13-3,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,185,785,15,15,0.9700000000000001,0.925,0.98125,0.9277108696445081,0.953125,200
17-13-3,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9824999999999999,0.9328064571087825,0.95625,200
17-13-3,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.9450000000000001,0.9862500000000001,0.9453595997498437,0.965625,200
17-13-3,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.840861086607477,0.89375,200
17-13-3,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8705709266578833,0.915625,200
17-13-3,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8182766546187418,0.8843750000000001,200
17-13-3,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8516755065959473,0.90625,200
17-13-3,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8716407775231303,0.915625,200
