,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,38,1,0,1
real_MR,2,4,32,2,0
real_MS,0,0,3,35,2
real_MVP,1,3,4,1,31
