clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
AS,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MR,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MS,1,3,1,0,0.8,1.0,0.75,0.5,0.875,1
MVP,0,2,2,1,0.4,0.0,0.5,0.0,0.25,1
PROMEDIO_MACRO,2,17,3,3,0.76,0.4,0.85,0.3,0.625,5
