,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,1.0,1.0
AS,0.0,96.0,2.0,0.5,1.5
MR,1.5,4.0,91.5,2.0,1.0
MS,0.5,0.0,1.5,95.5,2.5
MVP,2.0,1.0,1.5,2.5,93.0
