,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,0,3,5
real_AS,0,35,1,4,0
real_MR,0,17,19,2,2
real_MS,4,14,1,16,5
real_MVP,11,4,3,3,19
