,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,32,3,5,0
real_MR,0,2,35,2,1
real_MS,3,1,0,32,4
real_MVP,3,1,2,0,34
