,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,3,1
real_AS,0,34,1,1,4
real_MR,0,2,34,3,1
real_MS,0,0,2,32,6
real_MVP,0,3,3,1,33
