,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,2,0,3
real_AS,0,35,4,0,1
real_MR,2,4,33,0,1
real_MS,0,0,5,33,2
real_MVP,2,3,6,0,29
