,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,95.0,4.0,0.0,1.0
MR,0.0,3.0,93.5,2.5,1.0
MS,0.0,0.5,0.5,95.0,4.0
MVP,1.5,2.5,2.0,3.0,91.0
