,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.5,94.5,2.5,1.5,1.0
MR,3.5000000000000004,4.5,87.5,3.0,1.5
MS,1.0,0.5,0.5,92.5,5.5
MVP,5.0,3.5000000000000004,1.0,3.0,87.5
