indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,12-10-9-6-4,5,0.4801936670969867,126x4,4x212,12,0.06259916240496036,0.31770742466912394,0.016418599989265203,10,0.1625921368539051,0.15438408462080272,0.00790430000051856,9,0.1792772248011856,0.1145031026702899,0.0046316999942064285,6,0.35003244701398056,0.09235168605393952,0.004123499995330349,4,0.4903511616426859,0.07966297510919217,0.0034883000189438462
1,N,New_N_002.wav,12-10-9-6-4,5,0.4917370937638255,126x4,4x212,12,0.055393754347773876,0.3192734660758338,0.012508399988291785,10,0.25428551737164246,0.16144583714001243,0.006389699992723763,9,0.21458148381875114,0.12009365359398089,0.007131899998057634,6,0.38764230255777576,0.11979874585635138,0.006319199979770929,4,0.4172799685083183,0.11092496261282014,0.005615500005660579
2,N,New_N_003.wav,12-10-9-6-4,5,0.44382600460353183,126x4,4x212,12,0.05878223409940749,0.355780110375396,0.012147799978265539,10,0.16898350755085387,0.1642181501734784,0.0051401999953668565,9,0.21621864622802292,0.1537880224468385,0.0053912999865133315,6,0.3833828221999193,0.15157588246972586,0.004716099996585399,4,0.4258198338502289,0.14979095177994206,0.005470400006743148
3,N,New_N_004.wav,12-10-9-6-4,5,0.5294467687777585,126x4,4x212,12,0.057825042435784,0.35142051021367066,0.013021600025240332,10,0.1558197056867384,0.18349150856636176,0.005617800023173913,9,0.18532228025148523,0.12286345795855692,0.005377800000132993,6,0.3258858474768057,0.12214133524594453,0.004491600004257634,4,0.36448859304278397,0.08311845012469181,0.003697500011185184
4,N,New_N_005.wav,12-10-9-6-4,5,0.45217929665651324,126x4,4x212,12,0.054157841601229544,0.34425334816918385,0.012694000004557893,10,0.17474458210125784,0.21756560256138377,0.005954199994448572,9,0.22109068982268057,0.16766586440427403,0.00526710000121966,6,0.34570646179315095,0.15076776446744317,0.004373199975816533,4,0.4270108180412213,0.15017792135477842,0.0035979000094812363
5,N,New_N_006.wav,12-10-9-6-4,5,0.43026283699579854,126x4,4x212,12,0.05872360381461607,0.3656915650621306,0.01277600001776591,10,0.1712450952021455,0.17706267802755854,0.005187300004763529,9,0.24286904958495498,0.13059859885894787,0.0053718999843113124,6,0.4266943734631935,0.11827192764085577,0.004234899999573827,4,0.5011465625165693,0.10403288416512775,0.0034761999850161374
6,N,New_N_007.wav,12-10-9-6-4,5,0.5241990798279106,126x4,4x212,12,0.06414383057521011,0.35003578655292783,0.013002199993934482,10,0.1581796374183425,0.17476253103280015,0.006028000003425404,9,0.29902834568192543,0.14769901711489586,0.00494260000414215,6,0.33489536371378603,0.12105677294072956,0.004157000017585233,4,0.4854800927458867,0.17753753061811062,0.0035195999953430146
7,N,New_N_008.wav,12-10-9-6-4,5,0.515673455519785,126x4,4x212,12,0.061015584733756206,0.3932933858394801,0.01228399999672547,10,0.23302637871467483,0.1776723935824043,0.005432399979326874,9,0.16374420837701,0.14558689208403358,0.00551160000031814,6,0.39347862242751697,0.1680643490580499,0.004214999993564561,4,0.38604185671949615,0.1731176618888117,0.0035432000004220754
8,N,New_N_009.wav,12-10-9-6-4,5,0.4601128409277843,126x4,4x212,12,0.05946553794453734,0.3990806081371404,0.01346479999483563,10,0.19112791882124322,0.18967341234032048,0.0060615999973379076,9,0.272811413519469,0.1594787446997541,0.005522500025108457,6,0.3995286977103355,0.1637147478332759,0.004114100011065602,4,0.42885334407043024,0.1589659572034807,0.0036656000011134893
9,N,New_N_010.wav,12-10-9-6-4,5,0.44068530668413664,126x4,4x212,12,0.0547555818725307,0.3142878958016056,0.012178200006019324,10,0.16819508105900552,0.16211635797148974,0.005409100005635992,9,0.15178143991072643,0.1533148645702516,0.005432300007669255,6,0.35687985265974903,0.15710843321568213,0.004113200004212558,4,0.46278029638205026,0.18084729448821737,0.003679099987493828
