,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.0,3.0
AS,0.0,94.5,3.0,0.0,2.5
MR,1.0,3.5000000000000004,93.0,1.5,1.0
MS,0.5,1.0,0.5,92.5,5.5
MVP,3.5000000000000004,2.5,2.0,2.5,89.5
