,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,37,1,1,1
real_MR,0,1,35,3,1
real_MS,0,1,1,37,1
real_MVP,3,2,4,3,28
