,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,39,0,0,1
real_MR,0,3,37,0,0
real_MS,0,1,1,38,0
real_MVP,0,3,0,0,37
