,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,1,0,0,0
real_AS,0,40,0,0,0
real_MR,0,5,31,3,1
real_MS,1,4,0,35,0
real_MVP,1,3,1,2,33
