,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,0,2,5
real_AS,0,34,2,4,0
real_MR,1,6,30,2,1
real_MS,8,15,0,13,4
real_MVP,10,8,0,1,21
