,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,2,0,1,4
real_AS,0,35,2,3,0
real_MR,0,10,30,0,0
real_MS,3,22,3,11,1
real_MVP,8,7,0,4,21
