indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
26,SNR_-5db,N,New_N_027.wav,28-2,DeepONMF_H2,2,0.42353605285767837,2x212,0.021999999997206032,28,0.3067106978883492,0.2604275597184558,0.018609300022944808,2,0.7603670323836325,0.165221458350122,0.0026166000170633197
27,SNR_-5db,N,New_N_028.wav,28-2,DeepONMF_H2,2,0.41628826546582004,2x212,0.02382140001282096,28,0.3026388566478396,0.2445503535571293,0.0194004001095891,2,0.7767353941868732,0.17291379212500502,0.0036273999139666557
28,SNR_-5db,N,New_N_029.wav,28-2,DeepONMF_H2,2,0.4197660569545761,2x212,0.02094140008557588,28,0.3050384947610057,0.2636760623543602,0.017499899957329035,2,0.7521926942754024,0.16396850321448703,0.0026446999981999397
29,SNR_-5db,N,New_N_030.wav,28-2,DeepONMF_H2,2,0.4259277238754895,2x212,0.020928399986587465,28,0.30323465636083746,0.27350483841321477,0.017727999947965145,2,0.7229367409023818,0.16656908422592176,0.002539699897170067
30,SNR_-5db,N,New_N_031.wav,28-2,DeepONMF_H2,2,0.6544672311005817,2x212,0.02228489995468408,28,0.29827940645585554,0.25854362850896073,0.018607100006192923,2,0.7140645103459152,0.2188697218450656,0.002782600000500679
31,SNR_-5db,N,New_N_032.wav,28-2,DeepONMF_H2,2,0.4440892080690351,2x212,0.022072399966418743,28,0.3071386351005139,0.2588713035431327,0.018728700000792742,2,0.7585845001762913,0.16667137012821462,0.0025999000063166022
32,SNR_-5db,N,New_N_033.wav,28-2,DeepONMF_H2,2,0.4115315333587526,2x212,0.022299999953247607,28,0.3007247226506015,0.25413540577423976,0.01895719999447465,2,0.7798051060564476,0.1783187934084669,0.0025209999876096845
33,SNR_-5db,N,New_N_034.wav,28-2,DeepONMF_H2,2,0.42690460812173636,2x212,0.022386000026017427,28,0.30537625787502776,0.25745684411036457,0.018510800087824464,2,0.7656058296667781,0.166925988830453,0.0028500999324023724
34,SNR_-5db,N,New_N_035.wav,28-2,DeepONMF_H2,2,0.45246285945802284,2x212,0.020187599933706224,28,0.3040134988211047,0.2587996717405464,0.015517199994064867,2,0.7372774447330265,0.1565828247404786,0.0036837999941781163
35,SNR_-5db,N,New_N_036.wav,28-2,DeepONMF_H2,2,0.4505938573439576,2x212,0.022484199958853424,28,0.2947055683897895,0.27151538674688813,0.01922799996100366,2,0.6926533483791325,0.19188016053222906,0.002522099995985627
36,SNR_-5db,N,New_N_037.wav,28-2,DeepONMF_H2,2,0.31624110989647675,2x212,0.020759700099006295,28,0.22868631344244347,0.28019856691559425,0.017449600039981306,2,0.7375876859242251,0.11899486676790995,0.002543299924582243
37,SNR_-5db,N,New_N_038.wav,28-2,DeepONMF_H2,2,0.4213452740543112,2x212,0.020866599981673062,28,0.3011228062941018,0.25214213845452343,0.01696300006005913,2,0.7609720148968279,0.1802865801454043,0.0030811000615358353
38,SNR_-5db,N,New_N_039.wav,28-2,DeepONMF_H2,2,0.42022475508537044,2x212,0.019753300002776086,28,0.3027774392484795,0.2593280853811488,0.016539899981580675,2,0.763807871176934,0.1458849793412649,0.0025484999641776085
39,SNR_-5db,N,New_N_040.wav,28-2,DeepONMF_H2,2,0.42676841763128376,2x212,0.01892160007264465,28,0.2979939501599647,0.2684489674164111,0.01570340001489967,2,0.7561249167625882,0.15757871016899055,0.00240620004478842
40,SNR_-5db,N,New_N_041.wav,28-2,DeepONMF_H2,2,0.4278423906262638,2x212,0.01874530001077801,28,0.2975525098373186,0.2696877404033947,0.015645000035874546,2,0.7029828396510693,0.12110300278596456,0.002299700048752129
41,SNR_-5db,N,New_N_042.wav,28-2,DeepONMF_H2,2,0.4129053574378959,2x212,0.018797699944116175,28,0.30373926072249097,0.2521732125356992,0.015376799972727895,2,0.7779510973239612,0.15898574849816216,0.0026320999022573233
42,SNR_-5db,N,New_N_043.wav,28-2,DeepONMF_H2,2,0.41766712504113457,2x212,0.018929899903014302,28,0.29726555377831204,0.26345763164097996,0.015959499985910952,2,0.7392204166699365,0.12871635939265497,0.002293800003826618
43,SNR_-5db,N,New_N_044.wav,28-2,DeepONMF_H2,2,0.43862748998857887,2x212,0.020284999976865947,28,0.30036611050568784,0.264598103155377,0.0170265999622643,2,0.6386490416518894,0.11709512602731059,0.002482399926520884
44,SNR_-5db,N,New_N_045.wav,28-2,DeepONMF_H2,2,0.4193789330288949,2x212,0.019493800005875528,28,0.29813417993255825,0.2757101359109336,0.01638939999975264,2,0.735645781958774,0.1401813360982655,0.0023717000149190426
45,SNR_-5db,N,New_N_046.wav,28-2,DeepONMF_H2,2,0.42902899528847815,2x212,0.019996899995021522,28,0.2986674464175477,0.2585733156261909,0.016907199984416366,2,0.752951455302103,0.143271975351575,0.0023506999714300036
46,SNR_-5db,N,New_N_047.wav,28-2,DeepONMF_H2,2,0.41513379170013387,2x212,0.018917799927294254,28,0.2957436457169451,0.2698068776867665,0.015664500067941844,2,0.7355851512358711,0.1560549489293524,0.002299400046467781
47,SNR_-5db,N,New_N_048.wav,28-2,DeepONMF_H2,2,0.49441208423243027,2x212,0.019543200032785535,28,0.29742956819441396,0.2680720128290112,0.016438599908724427,2,0.7478939103607589,0.16710232309011477,0.0023672999814152718
48,SNR_-5db,N,New_N_049.wav,28-2,DeepONMF_H2,2,0.46794130085846586,2x212,0.018983399961143732,28,0.3030407303840605,0.25773243319808103,0.016145500005222857,2,0.7364996466411696,0.15450504744585725,0.0022429999662563205
49,SNR_-5db,N,New_N_050.wav,28-2,DeepONMF_H2,2,0.42354124789109193,2x212,0.021078399964608252,28,0.2991173559990906,0.2649337694506079,0.01741630001924932,2,0.7470505389687762,0.15379674866875626,0.002808299963362515
50,SNR_-5db,N,New_N_051.wav,28-2,DeepONMF_H2,2,0.4092637903121456,2x212,0.01954969996586442,28,0.2996656079067512,0.2540505723930743,0.015805299975909293,2,0.7712088870673468,0.15473952550330597,0.002890900010243058
51,SNR_-5db,N,New_N_052.wav,28-2,DeepONMF_H2,2,0.42881774332127504,2x212,0.022593499976210296,28,0.30110999881240813,0.2583623978653792,0.019351000082679093,2,0.7680118612062617,0.19465454157415818,0.002471799962222576
52,SNR_-5db,N,New_N_053.wav,28-2,DeepONMF_H2,2,0.447574574847013,2x212,0.021293200086802244,28,0.3013953304381248,0.26409821883791484,0.018040900002233684,2,0.7116431233385329,0.12867879686103623,0.002313900040462613
53,SNR_-5db,N,New_N_054.wav,28-2,DeepONMF_H2,2,0.7196899821432019,2x212,0.020519100013189018,28,0.29966554373433496,0.26549345340759267,0.016867300029844046,2,0.6656657040591245,0.15688296169271304,0.002889399998821318
54,SNR_-5db,N,New_N_055.wav,28-2,DeepONMF_H2,2,0.41657247118663926,2x212,0.020446500042453408,28,0.30307176627153476,0.26900913224685225,0.017269300064072013,2,0.7504046833842299,0.1580033519514349,0.002485899953171611
55,SNR_-5db,N,New_N_056.wav,28-2,DeepONMF_H2,2,0.4416715522518888,2x212,0.02058679994661361,28,0.29822188160148166,0.26704947897447046,0.017258599982596934,2,0.6585886731298929,0.126125394640569,0.00255129998549819
56,SNR_-5db,N,New_N_057.wav,28-2,DeepONMF_H2,2,0.4853458321145069,2x212,0.020765700028277934,28,0.2971140810780142,0.2547793865419664,0.017539600026793778,2,0.7382083798795452,0.1314824323606463,0.002366799977608025
57,SNR_-5db,N,New_N_058.wav,28-2,DeepONMF_H2,2,0.46007917504158025,2x212,0.018824099912308156,28,0.3010635922149902,0.2580723524573632,0.015497500076889992,2,0.7499886898004912,0.16153058814156857,0.002364699961617589
58,SNR_-5db,N,New_N_059.wav,28-2,DeepONMF_H2,2,0.4744339142451784,2x212,0.021230600075796247,28,0.29758932289071427,0.261143796550559,0.01796889991965145,2,0.6982020569111688,0.11871527018690142,0.002433599904179573
59,SNR_-5db,N,New_N_060.wav,28-2,DeepONMF_H2,2,0.4112496227164995,2x212,0.01872619998175651,28,0.30292333538415983,0.26410360816201706,0.01563379995059222,2,0.7658331571967014,0.150995373532965,0.002392799942754209
60,SNR_-5db,N,New_N_061.wav,28-2,DeepONMF_H2,2,0.5354144385647335,2x212,0.02044190000742674,28,0.2921960359929947,0.27058504813457224,0.01748139993287623,2,0.6802089121851101,0.12194421003825628,0.0022870999528095126
61,SNR_-5db,N,New_N_062.wav,28-2,DeepONMF_H2,2,0.41441993803208815,2x212,0.01965520007070154,28,0.29734973017048094,0.2719496301671786,0.01654670003335923,2,0.7516755190757524,0.1547771164967171,0.002229199977591634
62,SNR_-5db,N,New_N_063.wav,28-2,DeepONMF_H2,2,0.4489623426706084,2x212,0.02165670006070286,28,0.2978933568710148,0.2610351116064751,0.017609699978493154,2,0.72464256521112,0.12294022742141442,0.003090200014412403
63,SNR_-5db,N,New_N_064.wav,28-2,DeepONMF_H2,2,0.6232026125483986,2x212,0.01826689997687936,28,0.3019295883209939,0.26174836950919517,0.014825900085270405,2,0.7229267999683978,0.22230878832832968,0.0027845000149682164
64,SNR_-5db,N,New_N_065.wav,28-2,DeepONMF_H2,2,0.4263953137877968,2x212,0.020221799961291254,28,0.30213094225197856,0.2526891331014742,0.017162399948574603,2,0.7771090790968868,0.17753683609543064,0.002318600076250732
65,SNR_-5db,N,New_N_066.wav,28-2,DeepONMF_H2,2,0.4499772449190997,2x212,0.01951719995122403,28,0.30130114474935865,0.2496227618386222,0.016088300035335124,2,0.7453314250395118,0.17468369788901028,0.0025053999852389097
66,SNR_-5db,N,New_N_067.wav,28-2,DeepONMF_H2,2,0.4212290293740828,2x212,0.01921390008646995,28,0.3044758202657686,0.24424558996678872,0.0162828000029549,2,0.7647497805180499,0.11990798264298441,0.00224309996701777
67,SNR_-5db,N,New_N_068.wav,28-2,DeepONMF_H2,2,0.42445744126488016,2x212,0.01837070006877184,28,0.303774827352077,0.2580257352386789,0.015256299986504018,2,0.7638382573473709,0.1405175084105139,0.002335399971343577
68,SNR_-5db,N,New_N_069.wav,28-2,DeepONMF_H2,2,0.4602426688233228,2x212,0.021750599960796535,28,0.2994620974301443,0.2602542947731277,0.018187600071541965,2,0.727467207943776,0.16960910882905028,0.002637700061313808
69,SNR_-5db,N,New_N_070.wav,28-2,DeepONMF_H2,2,0.4190344847242442,2x212,0.019811399979516864,28,0.2985248718507848,0.2754933581345569,0.016633399995043874,2,0.7472100756646853,0.1692925533966017,0.0023236999986693263
70,SNR_-5db,N,New_N_071.wav,28-2,DeepONMF_H2,2,0.4918015807385147,2x212,0.02090680005494505,28,0.2999615705233327,0.27031657656160585,0.017504299990832806,2,0.7543622162559689,0.23089396021255,0.002712799934670329
71,SNR_-5db,N,New_N_072.wav,28-2,DeepONMF_H2,2,0.4640934795558922,2x212,0.01875130005646497,28,0.3019099601887026,0.26566033541545125,0.015528200077824295,2,0.7237529074866755,0.15656997370536269,0.0023092000046744943
72,SNR_-5db,N,New_N_073.wav,28-2,DeepONMF_H2,2,0.4616777596378074,2x212,0.020681199966929853,28,0.30143675201132203,0.25965872054857175,0.017218900029547513,2,0.7309465712104122,0.16906680997566853,0.0024356000358238816
73,SNR_-5db,N,New_N_074.wav,28-2,DeepONMF_H2,2,0.45556330728640765,2x212,0.019124099984765053,28,0.29955486761836075,0.2653549390804255,0.01530650001950562,2,0.6529089026283964,0.14279592271655844,0.002762499963864684
74,SNR_-5db,N,New_N_075.wav,28-2,DeepONMF_H2,2,0.4615221594620125,2x212,0.017552900011651218,28,0.30128932473699377,0.2506811845992701,0.014132200041785836,2,0.7458384018098573,0.15003214983937518,0.002634700038470328
75,SNR_-5db,N,New_N_076.wav,28-2,DeepONMF_H2,2,0.4433196336046049,2x212,0.020109500037506223,28,0.2982489045283712,0.275769899918247,0.01683540001977235,2,0.6738935137358054,0.16183843872116815,0.002341600018553436
76,SNR_-5db,N,New_N_077.wav,28-2,DeepONMF_H2,2,0.4180791901685158,2x212,0.020373000064864755,28,0.3030443664295875,0.2620836509380815,0.017268399940803647,2,0.7567981111560667,0.16305958052704325,0.0022797000128775835
77,SNR_-5db,N,New_N_078.wav,28-2,DeepONMF_H2,2,0.4170406003380642,2x212,0.02011010004207492,28,0.30569843468354096,0.24839426776938767,0.01692910003475845,2,0.7840209128218394,0.15605537516968826,0.002348200068809092
78,SNR_-5db,N,New_N_079.wav,28-2,DeepONMF_H2,2,0.4231329183509282,2x212,0.019951800000853837,28,0.29745650594396145,0.26957672365423524,0.0166759000858292,2,0.7534976820496797,0.18642318668625646,0.002346399938687682
79,SNR_-5db,N,New_N_080.wav,28-2,DeepONMF_H2,2,0.4802510851498057,2x212,0.023118400014936924,28,0.3006251011228189,0.27255153958701545,0.019865100039169192,2,0.7438865228804709,0.16501953551599546,0.002450800035148859
80,SNR_-5db,N,New_N_081.wav,28-2,DeepONMF_H2,2,0.41160403244523897,2x212,0.021313400007784367,28,0.30380914032421186,0.2615125684174389,0.018306500045582652,2,0.7675102310046403,0.18297669443431105,0.0023319999454542994
81,SNR_-5db,N,New_N_082.wav,28-2,DeepONMF_H2,2,0.6012635289324479,2x212,0.01873180002439767,28,0.29315301379365866,0.2819760712785639,0.015669699991121888,2,0.7031727074454825,0.1935754892867195,0.0023149000480771065
82,SNR_-5db,N,New_N_083.wav,28-2,DeepONMF_H2,2,0.4721306483545604,2x212,0.019371600006707013,28,0.30087989950224503,0.2761841940526985,0.016111699980683625,2,0.7047032713040926,0.15760322855379078,0.0023755000438541174
83,SNR_-5db,N,New_N_084.wav,28-2,DeepONMF_H2,2,0.5637325509130128,2x212,0.019233099999837577,28,0.30341587169520995,0.267112686973327,0.015565600013360381,2,0.7146407209068444,0.16102712245411777,0.00268030003644526
84,SNR_-5db,N,New_N_085.wav,28-2,DeepONMF_H2,2,0.4671045785059281,2x212,0.018284199992194772,28,0.29995921299200756,0.27698647504524193,0.015092699904926121,2,0.7522520379343656,0.22081301152797966,0.002495699911378324
85,SNR_-5db,N,New_N_086.wav,28-2,DeepONMF_H2,2,0.4101531023428089,2x212,0.021389300003647804,28,0.2970579467834304,0.26512656374113774,0.01828279998153448,2,0.7727272782547041,0.1580822770259196,0.002354900003410876
86,SNR_-5db,N,New_N_087.wav,28-2,DeepONMF_H2,2,0.45462439752170286,2x212,0.02130359993316233,28,0.29712402835552665,0.2637020409491096,0.017968999920412898,2,0.751814847672378,0.17147765380861657,0.0025658999802544713
87,SNR_-5db,N,New_N_088.wav,28-2,DeepONMF_H2,2,0.4251777586158871,2x212,0.020825999905355275,28,0.3031202362778548,0.26177766668142033,0.01700280001387,2,0.7533263760805735,0.14844011053602474,0.002619100036099553
88,SNR_-5db,N,New_N_089.wav,28-2,DeepONMF_H2,2,0.4161940201564621,2x212,0.018737399950623512,28,0.30015041026512906,0.2653397976254391,0.015094300033524632,2,0.7533075225942267,0.18281462996633918,0.0028791000368073583
89,SNR_-5db,N,New_N_090.wav,28-2,DeepONMF_H2,2,0.44187695275477246,2x212,0.018943100003525615,28,0.298623059004125,0.26161131943044996,0.015760299982503057,2,0.7133983610696942,0.14997886654817014,0.0024465000024065375
90,SNR_-5db,N,New_N_091.wav,28-2,DeepONMF_H2,2,0.4220570793700309,2x212,0.017780399997718632,28,0.30108119548395373,0.26619789111538106,0.014632600010372698,2,0.7649741511800091,0.15197863733231748,0.002380099962465465
91,SNR_-5db,N,New_N_092.wav,28-2,DeepONMF_H2,2,0.4288259484587044,2x212,0.019621599931269884,28,0.29935050874228125,0.2552333328620129,0.01651400001719594,2,0.7746984840307573,0.17794849191314066,0.0023086000001057982
92,SNR_-5db,N,New_N_093.wav,28-2,DeepONMF_H2,2,0.5449465002522487,2x212,0.020670500001870096,28,0.30190920307097124,0.2730431887593331,0.01727440010290593,2,0.7575101139309325,0.21494651649529695,0.0024800000246614218
93,SNR_-5db,N,New_N_094.wav,28-2,DeepONMF_H2,2,0.44403204309163014,2x212,0.022615000023506582,28,0.3030930882862127,0.2608272021223633,0.01912490010727197,2,0.7238107520047552,0.1489557341588633,0.0026895999908447266
94,SNR_-5db,N,New_N_095.wav,28-2,DeepONMF_H2,2,0.4118266105566719,2x212,0.016475200070999563,28,0.30389370270777455,0.26147954418950903,0.013027100008912385,2,0.7472407782101089,0.1548527062293497,0.0027510999934747815
95,SNR_-5db,N,New_N_096.wav,28-2,DeepONMF_H2,2,0.40942024902732815,2x212,0.019415699993260205,28,0.29646202631608953,0.27350353637720537,0.016413499950431287,2,0.7300096667601572,0.1468693479462598,0.002368199988268316
96,SNR_-5db,N,New_N_097.wav,28-2,DeepONMF_H2,2,0.4431950232547704,2x212,0.022652699961327016,28,0.3040678312212273,0.2589581094682637,0.018898600013926625,2,0.7358245559025676,0.17626016738662315,0.0028962999349460006
97,SNR_-5db,N,New_N_098.wav,28-2,DeepONMF_H2,2,0.4517887266619173,2x212,0.017652099952101707,28,0.3012310365941826,0.26408559524887454,0.014590000035241246,2,0.6880091606306099,0.13990296327224333,0.0022868000669404864
98,SNR_-5db,N,New_N_099.wav,28-2,DeepONMF_H2,2,0.47986398350493126,2x212,0.01852600008714944,28,0.2982622935413573,0.2577606476841686,0.014572800020687282,2,0.7482096609854106,0.1754977653867327,0.0032499999506399035
99,SNR_-5db,N,New_N_100.wav,28-2,DeepONMF_H2,2,0.4050394590468698,2x212,0.02214880008250475,28,0.29900493967580855,0.2495733280501687,0.018416100065223873,2,0.7835312675975099,0.15585383978122502,0.0028159000212326646
100,SNR_-5db,N,New_N_101.wav,28-2,DeepONMF_H2,2,0.49621368539612604,2x212,0.022234999923966825,28,0.2974358437073956,0.2650612096679461,0.019108999986201525,2,0.7004083627034997,0.1829612920148191,0.0023148999316617846
101,SNR_-5db,N,New_N_102.wav,28-2,DeepONMF_H2,2,0.48924407502812933,2x212,0.020877899951301515,28,0.30003806704238595,0.26496764493649066,0.01766789995599538,2,0.7165241743257394,0.1604075032023985,0.0023038999643176794
102,SNR_-5db,N,New_N_103.wav,28-2,DeepONMF_H2,2,0.6813667656455186,2x212,0.020776199991814792,28,0.2986991463510256,0.26053183298511534,0.017400600016117096,2,0.7363005107274189,0.2128798534787028,0.0022316999966278672
103,SNR_-5db,N,New_N_104.wav,28-2,DeepONMF_H2,2,0.4763615782653372,2x212,0.02096320001874119,28,0.29757617324740754,0.26432462390301065,0.01697340002283454,2,0.701769337889755,0.1712704608597895,0.0030904000159353018
104,SNR_-5db,N,New_N_105.wav,28-2,DeepONMF_H2,2,0.4671511938204114,2x212,0.020871000015176833,28,0.30048893750069394,0.26378914648444857,0.016659899963997304,2,0.6914349306007395,0.12349020510415781,0.0034165000542998314
105,SNR_-5db,N,New_N_106.wav,28-2,DeepONMF_H2,2,0.41347137367783526,2x212,0.02062990004196763,28,0.29507715399090306,0.2694126180170556,0.01765330007765442,2,0.7608370394516901,0.14472761229318018,0.002301399945281446
106,SNR_-5db,N,New_N_107.wav,28-2,DeepONMF_H2,2,0.42198159120090833,2x212,0.020889800041913986,28,0.29940410978087945,0.2678242537991653,0.017304299981333315,2,0.7442582195387497,0.14083922319690598,0.0026439999928697944
107,SNR_-5db,N,New_N_108.wav,28-2,DeepONMF_H2,2,0.4277991968445147,2x212,0.0212963999947533,28,0.3019998292611034,0.2584692566577892,0.017769500031135976,2,0.7809138864632211,0.16172907240596457,0.002557600033469498
108,SNR_-5db,N,New_N_109.wav,28-2,DeepONMF_H2,2,0.5351713977268728,2x212,0.021257099928334355,28,0.29320839809001725,0.28388585998204396,0.017810799996368587,2,0.6930080464327214,0.2011446982587713,0.002721400000154972
109,SNR_-5db,N,New_N_110.wav,28-2,DeepONMF_H2,2,0.4376341010679692,2x212,0.020748899900354445,28,0.30121757397448007,0.26922045838450326,0.017652500071562827,2,0.7378276341832098,0.13614231671895033,0.0023485999554395676
110,SNR_-5db,N,New_N_111.wav,28-2,DeepONMF_H2,2,0.42360659584031823,2x212,0.017940999940037727,28,0.2986414306516939,0.27108475598962495,0.014717999962158501,2,0.7416101606565616,0.18169980132245064,0.0023054000921547413
111,SNR_-5db,N,New_N_112.wav,28-2,DeepONMF_H2,2,0.4247952450980527,2x212,0.020242099999450147,28,0.3071170427649726,0.2473067692516096,0.01675720000639558,2,0.7693795210612474,0.13396935403814184,0.002711700042709708
112,SNR_-5db,N,New_N_113.wav,28-2,DeepONMF_H2,2,0.6436399169203838,2x212,0.019054200034588575,28,0.2979566819555697,0.2664247804452894,0.015199500019662082,2,0.7525486805061203,0.16841464877880966,0.002858600113540888
113,SNR_-5db,N,New_N_114.wav,28-2,DeepONMF_H2,2,0.45699666697684954,2x212,0.02015740005299449,28,0.29793048361236374,0.26597948259166887,0.016737899975851178,2,0.7251121747886207,0.17155112022859886,0.0025959000922739506
114,SNR_-5db,N,New_N_115.wav,28-2,DeepONMF_H2,2,0.4647111254126853,2x212,0.018354800064116716,28,0.30067318269338916,0.2666837350107683,0.015282099950127304,2,0.6743126259659898,0.14815039399315255,0.0023515999782830477
115,SNR_-5db,N,New_N_116.wav,28-2,DeepONMF_H2,2,0.484451469941874,2x212,0.018697499996051192,28,0.29852050711153466,0.2488167848534161,0.015442200005054474,2,0.7520754515535423,0.1549421335719796,0.0023976999800652266
116,SNR_-5db,N,New_N_117.wav,28-2,DeepONMF_H2,2,0.547286372215118,2x212,0.018331899889744818,28,0.299291563127651,0.25176906402245847,0.01523540006019175,2,0.7466032313657418,0.24454785406847646,0.002273299964144826
