,N,AS,MR,MS,MVP
N,96.5,0.0,0.0,0.5,3.0
AS,0.0,96.0,1.5,1.5,1.0
MR,3.0,6.0,86.0,3.0,2.0
MS,0.5,0.0,1.5,93.5,4.5
MVP,5.0,3.0,1.0,1.0,90.0
