indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,original,N,New_N_001.wav,14-10,DeepONMF_H2,2,nndsvd,0.12704364578692237,10x212,0.021110599976964295,14,0.08061906346488269,0.22656222549747837,0.01665310002863407,10,0.05636903754686757,0.23151200813144932,0.0037039000308141112
1,original,N,New_N_002.wav,14-10,DeepONMF_H2,2,nndsvd,0.12339138195062922,10x212,0.021223100018687546,14,0.0736559229778472,0.24808841530262862,0.015667299972847104,10,0.05714299096169065,0.21975213470404856,0.004707499989308417
2,original,N,New_N_003.wav,14-10,DeepONMF_H2,2,nndsvd,0.12681117964787095,10x212,0.019962799968197942,14,0.07903660288453167,0.21230493644168802,0.015674300026148558,10,0.05683834860031501,0.24058002674498766,0.0035568000748753548
3,original,N,New_N_004.wav,14-10,DeepONMF_H2,2,nndsvd,0.12611710958146535,10x212,0.019349299953319132,14,0.079226009512118,0.2469484191905362,0.015087599982507527,10,0.05610618439327335,0.2919910984964202,0.003500700113363564
4,original,N,New_N_005.wav,14-10,DeepONMF_H2,2,nndsvd,0.12523628695917413,10x212,0.020593199995346367,14,0.0760952995232025,0.2555679432189188,0.015681000077165663,10,0.05732586326684622,0.2532839076568716,0.004107899963855743
5,original,N,New_N_006.wav,14-10,DeepONMF_H2,2,nndsvd,0.12732850008578445,10x212,0.020394899998791516,14,0.08075105828008552,0.24784847831048193,0.014819500036537647,10,0.0566499129143071,0.22849734801241298,0.004650000017136335
6,original,N,New_N_007.wav,14-10,DeepONMF_H2,2,nndsvd,0.12378556827673835,10x212,0.021219899994321167,14,0.07510746797315178,0.240615816320712,0.015958699979819357,10,0.05726137967054805,0.22101306805479526,0.004537399974651635
7,original,N,New_N_008.wav,14-10,DeepONMF_H2,2,nndsvd,0.12363274152804242,10x212,0.020061600022017956,14,0.07389446923921751,0.20878686574774824,0.015471399994567037,10,0.05803448326999702,0.20373363188079557,0.003826900036074221
8,original,N,New_N_009.wav,14-10,DeepONMF_H2,2,nndsvd,0.12715092682267315,10x212,0.020854400005191565,14,0.07841378297438464,0.2310836421819794,0.01618950010742992,10,0.05793849825276215,0.20045575682727912,0.003885100013576448
9,original,N,New_N_010.wav,14-10,DeepONMF_H2,2,nndsvd,0.1301968950558524,10x212,0.021160999895073473,14,0.0853481316786923,0.243722149861961,0.015880499966442585,10,0.057602501727809535,0.22619838485268054,0.004011699929833412
10,original,N,New_N_011.wav,14-10,DeepONMF_H2,2,nndsvd,0.12388374522068812,10x212,0.021564999944530427,14,0.07502833214657753,0.26014549433188855,0.0154770000372082,10,0.05693412902842796,0.26952500402122953,0.0050752999959513545
11,original,N,New_N_012.wav,14-10,DeepONMF_H2,2,nndsvd,0.1242189914161375,10x212,0.019859899999573827,14,0.07553123620598895,0.26063030890977756,0.015536000020802021,10,0.05709335711236798,0.2603934983567821,0.0036144000478088856
12,original,N,New_N_013.wav,14-10,DeepONMF_H2,2,nndsvd,0.1309109724086396,10x212,0.020601100055500865,14,0.08085718841203815,0.21515707171719653,0.015959199983626604,10,0.059509283583664384,0.24427303397206993,0.0038430000422522426
13,original,N,New_N_014.wav,14-10,DeepONMF_H2,2,nndsvd,0.12518192172007747,10x212,0.024069500039331615,14,0.07666853431703788,0.26752240427975427,0.01748610008507967,10,0.057043575553864356,0.2686999271269,0.005669100093655288
14,original,N,New_N_015.wav,14-10,DeepONMF_H2,2,nndsvd,0.13040715550597926,10x212,0.021644999971613288,14,0.08494502487952837,0.21286635046109306,0.016646799980662763,10,0.0571181889509354,0.21315846050392614,0.004092699964530766
15,original,N,New_N_016.wav,14-10,DeepONMF_H2,2,nndsvd,0.1285592227470965,10x212,0.022310999920591712,14,0.07528077372497748,0.2287979350245438,0.017203399911522865,10,0.06260312617578878,0.22168872993902772,0.004184400080703199
16,original,N,New_N_017.wav,14-10,DeepONMF_H2,2,nndsvd,0.12909050659207694,10x212,0.02164769999217242,14,0.07950606748814198,0.21515181365513014,0.016452400013804436,10,0.05834181889105851,0.15055709861405284,0.004390599904581904
17,original,N,New_N_018.wav,14-10,DeepONMF_H2,2,nndsvd,0.12706434188581123,10x212,0.02040470007341355,14,0.07985827916337118,0.22190681060866713,0.015749000012874603,10,0.056450371229662635,0.20473017002368873,0.0039320000214502215
18,original,N,New_N_019.wav,14-10,DeepONMF_H2,2,nndsvd,0.12784695628534715,10x212,0.021252700011245906,14,0.08178849149022534,0.23118413123824028,0.016569899977184832,10,0.056549021662137225,0.23516996249928188,0.003887199913151562
19,original,N,New_N_020.wav,14-10,DeepONMF_H2,2,nndsvd,0.12788575143357003,10x212,0.022844400024041533,14,0.08115110023229137,0.2202636026110983,0.017235599923878908,10,0.05697414377285042,0.19861756699840458,0.0048402000684291124
20,original,N,New_N_021.wav,14-10,DeepONMF_H2,2,nndsvd,0.12317935332581213,10x212,0.02346559998113662,14,0.07335750171142345,0.25483995743486154,0.0185405999654904,10,0.05714071152379654,0.22567114461463977,0.004178100032731891
21,original,N,New_N_022.wav,14-10,DeepONMF_H2,2,nndsvd,0.12433679721828281,10x212,0.02257519995328039,14,0.07528719569428811,0.2324381120670441,0.016787100001238286,10,0.057231015226854774,0.17638388885145137,0.004937699995934963
22,original,N,New_N_023.wav,14-10,DeepONMF_H2,2,nndsvd,0.12551597039742085,10x212,0.021454200032167137,14,0.07534243078677424,0.21192780478682313,0.016448000096715987,10,0.05838499457152742,0.2099468943570428,0.0037981999339535832
23,original,N,New_N_024.wav,14-10,DeepONMF_H2,2,nndsvd,0.1260333519239762,10x212,0.022346199955791235,14,0.07637175596498866,0.23475289955051812,0.017245399998500943,10,0.05740702507992743,0.19669353807297943,0.004232399980537593
24,original,N,New_N_025.wav,14-10,DeepONMF_H2,2,nndsvd,0.13352571682413322,10x212,0.02142979996278882,14,0.09021857404800547,0.2405045975618703,0.016374300001189113,10,0.0579119742393568,0.2476097974808167,0.004206100013107061
25,original,N,New_N_026.wav,14-10,DeepONMF_H2,2,nndsvd,0.12847547386549618,10x212,0.022650299943052232,14,0.07758835606922235,0.20859409902347165,0.017361900070682168,10,0.060572789050855516,0.18838405864715252,0.004276099964044988
26,original,N,New_N_027.wav,14-10,DeepONMF_H2,2,nndsvd,0.12597903405384442,10x212,0.02022399997804314,14,0.07634860726358546,0.18570814782034614,0.015449800062924623,10,0.0581658724910261,0.21644309087920957,0.003981500049121678
27,original,N,New_N_028.wav,14-10,DeepONMF_H2,2,nndsvd,0.12392088545700085,10x212,0.01963989995419979,14,0.07600791832367713,0.20138251241009505,0.015211899997666478,10,0.056306331925047574,0.18545853093202677,0.0037707999581471086
28,original,N,New_N_029.wav,14-10,DeepONMF_H2,2,nndsvd,0.1250702843123752,10x212,0.019344499916769564,14,0.07583248474285355,0.19919336802857912,0.015015500015579164,10,0.0573868131978661,0.1663825211100064,0.0035930000012740493
29,original,N,New_N_030.wav,14-10,DeepONMF_H2,2,nndsvd,0.12760310855466692,10x212,0.021394799929112196,14,0.08070805964258984,0.2469464047412726,0.015661800047382712,10,0.056818820077169936,0.26934373133913214,0.004756600013934076
30,original,N,New_N_031.wav,14-10,DeepONMF_H2,2,nndsvd,0.12775501145934148,10x212,0.020337700028903782,14,0.07961043717402064,0.24725879728705732,0.015604200074449182,10,0.05808336654191791,0.24361003350798033,0.0037429999792948365
31,original,N,New_N_032.wav,14-10,DeepONMF_H2,2,nndsvd,0.12705847677367163,10x212,0.01955849991645664,14,0.08028207616385455,0.23498100857889928,0.014547500060871243,10,0.05680420217490889,0.24094772074652637,0.004199699964374304
32,original,N,New_N_033.wav,14-10,DeepONMF_H2,2,nndsvd,0.12578334444564693,10x212,0.020294800051487982,14,0.07611986598146898,0.21500319992243944,0.015886800014413893,10,0.0573993368387256,0.24622219632818557,0.0037245999556034803
33,original,N,New_N_034.wav,14-10,DeepONMF_H2,2,nndsvd,0.12834563361874973,10x212,0.020903000026009977,14,0.08113201360305429,0.22762692488696762,0.01596880005672574,10,0.05693029509265484,0.23060976838864683,0.004108899971470237
