indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,20-19-3-2,4,0.47265694486952525,126x2,2x212,20,0.0394202946089659,0.3434590120535217,0.0323725999915041,19,0.14789738630461105,0.13804286917086805,0.015099400014150888,3,0.7326867812576566,0.1369392031967499,0.007776300015393645,2,0.5201632261365805,0.1476624976693346,0.007950600003823638
1,N,New_N_002.wav,20-19-3-2,4,0.40861947031102663,126x2,2x212,20,0.04388184051280943,0.3718621768072039,0.031416599988006055,19,0.1421767272436304,0.14428118140201046,0.015209500008495525,3,0.7991510180612063,0.27008665198628734,0.00790569998207502,2,0.4453473247383427,0.2668283641116654,0.006343200016999617
2,N,New_N_003.wav,20-19-3-2,4,0.4281700875010967,126x2,2x212,20,0.03744012538454681,0.39055318454321786,0.03244969999650493,19,0.14203083322754867,0.14475927293185467,0.01140240000677295,3,0.7441012461034405,0.1397650381627566,0.0044114999764133245,2,0.46569943481788534,0.1157176588235495,0.0034121999924536794
3,N,New_N_004.wav,20-19-3-2,4,0.4564004466973172,126x2,2x212,20,0.042038778330182866,0.35797285063484685,0.02791629999410361,19,0.16636314886661424,0.1263858053972344,0.014601500006392598,3,0.7143524305368916,0.11649465810912317,0.008847099990816787,2,0.5005719760130114,0.12698720978239636,0.007532299990998581
4,N,New_N_005.wav,20-19-3-2,4,0.4465185126279487,126x2,2x212,20,0.04363972922075228,0.3890085726540993,0.0284481999988202,19,0.1774880039122582,0.13206750123117245,0.013962800003355369,3,0.7588247396796435,0.13598284950577647,0.00730719999410212,2,0.5265901224741988,0.16013690585322748,0.006435600022086874
5,N,New_N_006.wav,20-19-3-2,4,0.4191669424128358,126x2,2x212,20,0.041512895373680275,0.3695341520210253,0.02982610001345165,19,0.1589440026480717,0.17140759640357484,0.009004999999888241,3,0.7722014294422949,0.2582922072609707,0.004342000000178814,2,0.5042656343182536,0.3514512044713319,0.0037829999928362668
6,N,New_N_007.wav,20-19-3-2,4,0.38687093961866,126x2,2x212,20,0.040042588727074495,0.3787006820269906,0.02929410000797361,19,0.17975327297610172,0.14725255936209727,0.0147743999841623,3,0.7784796565853144,0.14578158981817088,0.007552800001576543,2,0.5071294142826858,0.1436346293302096,0.00596790001145564
7,N,New_N_008.wav,20-19-3-2,4,0.40345908657469237,126x2,2x212,20,0.04299372129141322,0.3715303560669369,0.0339549999916926,19,0.17570582123039424,0.15096342159763984,0.01656869999715127,3,0.7511032824012577,0.21675437197318412,0.006756799994036555,2,0.5025989794128987,0.2543607564355996,0.005950899998424575
8,N,New_N_009.wav,20-19-3-2,4,0.45796685800583453,126x2,2x212,20,0.04008778739186863,0.40833402329694796,0.029859499976737425,19,0.16043447853023277,0.15451288390630924,0.01375079998979345,3,0.7563367048558252,0.09537254074189598,0.007792300020810217,2,0.44167648794355197,0.17075370099731044,0.0054530999914277345
9,N,New_N_010.wav,20-19-3-2,4,0.31654365023759495,126x2,2x212,20,0.04051797365051288,0.39452056646189715,0.031114500015974045,19,0.13817458868923552,0.19553684595520213,0.017092699999921024,3,0.72640774711724,0.1585591870895365,0.00800080000772141,2,0.5334737335588385,0.23533627392379092,0.006102199986344203
10,N,New_N_011.wav,20-19-3-2,4,0.41349039159688283,126x2,2x212,20,0.04210212850378206,0.3926440806076088,0.03190920001361519,19,0.17077175752845836,0.1595250056118816,0.0138128999969922,3,0.6956798690853357,0.18813095720381035,0.008325600007083267,2,0.5107183829692968,0.2201632031207296,0.007195399986812845
11,N,New_N_012.wav,20-19-3-2,4,0.4151560903398038,126x2,2x212,20,0.04536748715628089,0.3905180752565429,0.03384849999565631,19,0.16527454071940315,0.1571628876548735,0.014905199990607798,3,0.752937401546034,0.13469138155410632,0.007887000014306977,2,0.5301057748874466,0.14898435305421046,0.006524900003569201
12,N,New_N_013.wav,20-19-3-2,4,0.46932036754155443,126x2,2x212,20,0.047481531230729165,0.37300604867088644,0.03448430000571534,19,0.1985354197190833,0.14254171054620676,0.014628299977630377,3,0.7297524940512942,0.17861441675906262,0.006822800001828,2,0.4399754667316984,0.16185142692179155,0.0037613000022247434
13,N,New_N_014.wav,20-19-3-2,4,0.41423375365701565,126x2,2x212,20,0.03875523311923351,0.33331042054521876,0.033643699978711084,19,0.17087800062979994,0.12774674735149835,0.010546800011070445,3,0.7496960293022786,0.2024464255211602,0.007532700023148209,2,0.4619478782355523,0.1960229065770919,0.005975599982775748
14,N,New_N_015.wav,20-19-3-2,4,0.6140569042634112,126x2,2x212,20,0.04448740354065201,0.39373839792051507,0.03249599999981001,19,0.1607714153179108,0.13919774941532764,0.012120600003981963,3,0.7144118076140605,0.14596960361097489,0.007865599996875972,2,0.4889914156552258,0.13737244075181068,0.0073392999765928835
