indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
12,SNR_-8db,N,New_N_013.wav,16-10-6,DeepONMF_H3,3,0.4432738436082503,6x212,0.01873060001526028,16,0.3578431633913944,0.30660524698988684,0.008991600014269352,10,0.4129785973585858,0.24308886066573593,0.006097200093790889,6,0.4438459467859115,0.22895164099207269,0.0027585000498220325
13,SNR_-8db,N,New_N_014.wav,16-10-6,DeepONMF_H3,3,0.4507985889817656,6x212,0.01569620007649064,16,0.3597771718599784,0.3060509305198976,0.008705400046892464,10,0.42747817405299304,0.21255264603186752,0.0034835999831557274,6,0.4584620818220463,0.18217677925383696,0.002624999964609742
14,SNR_-8db,N,New_N_015.wav,16-10-6,DeepONMF_H3,3,0.4537005898982585,6x212,0.015674400026910007,16,0.36604798691888224,0.29255791004914333,0.00861399993300438,10,0.44322001821828894,0.21049787684472004,0.0037222999380901456,6,0.4590271559990085,0.20663817576545432,0.002509300014935434
15,SNR_-8db,N,New_N_016.wav,16-10-6,DeepONMF_H3,3,0.44928740042895554,6x212,0.014950999990105629,16,0.36099959948901794,0.31005021910609115,0.008471300010569394,10,0.398032003003897,0.25204811290405943,0.0032954999478533864,6,0.45753309234841916,0.1930471622580074,0.002503999974578619
16,SNR_-8db,N,New_N_017.wav,16-10-6,DeepONMF_H3,3,0.44281459642873977,6x212,0.015046600019559264,16,0.3598802028578494,0.3074083818136949,0.0075668999925255775,10,0.3917465538946447,0.2613807339934221,0.00425649993121624,6,0.4023487261368753,0.22708655765042837,0.002538600005209446
17,SNR_-8db,N,New_N_018.wav,16-10-6,DeepONMF_H3,3,0.4461858585432987,6x212,0.015395800000987947,16,0.36134003155332944,0.3152868681747376,0.007232500007376075,10,0.3804163420345217,0.2534661709908731,0.004604600020684302,6,0.48924393439860414,0.19268949291139437,0.0027413000352680683
18,SNR_-8db,N,New_N_019.wav,16-10-6,DeepONMF_H3,3,0.43685371579364246,6x212,0.015217100037261844,16,0.3582176593706258,0.29089215706180244,0.007603800040669739,10,0.3930467138735877,0.23442866208992483,0.004182100063189864,6,0.4169819194016002,0.19393129478287757,0.0026014000177383423
19,SNR_-8db,N,New_N_020.wav,16-10-6,DeepONMF_H3,3,0.44451303355052646,6x212,0.014771300018765032,16,0.3641171366680649,0.29465179444940165,0.007650700048543513,10,0.41617915442565856,0.2517552816021075,0.003752000047825277,6,0.47862101986512495,0.26474920562600646,0.00266700005158782
20,SNR_-8db,N,New_N_021.wav,16-10-6,DeepONMF_H3,3,0.4469151464288904,6x212,0.015007800073362887,16,0.3626912536393957,0.2983619343125477,0.007195799960754812,10,0.3898097676058939,0.24591963849633203,0.004451599903404713,6,0.45955580788026884,0.18895916739637517,0.0027080000145360827
21,SNR_-8db,N,New_N_022.wav,16-10-6,DeepONMF_H3,3,0.4491734307271024,6x212,0.013962000026367605,16,0.35635691626117855,0.3164588014464009,0.007566199987195432,10,0.40733540062844864,0.2244354513739534,0.003083100076764822,6,0.4154584088769581,0.17333123143881404,0.0025549998972564936
22,SNR_-8db,N,New_N_023.wav,16-10-6,DeepONMF_H3,3,0.45464858079144155,6x212,0.014816600014455616,16,0.3550538663176082,0.2869421946252294,0.007877000025473535,10,0.4216253705088762,0.24510667747982137,0.0034192000748589635,6,0.46673257939100204,0.18616042985563414,0.0024199000326916575
23,SNR_-8db,N,New_N_024.wav,16-10-6,DeepONMF_H3,3,0.43968125284764886,6x212,0.015466599958017468,16,0.3632785168580559,0.31182573153843146,0.008712899987585843,10,0.4099787853896721,0.24870134440767425,0.003319400013424456,6,0.4312722658883008,0.2415864938702355,0.0024002999998629093
24,SNR_-8db,N,New_N_025.wav,16-10-6,DeepONMF_H3,3,0.4452546462414621,6x212,0.015180299989879131,16,0.36108670558440303,0.299213227958496,0.00801099999807775,10,0.4077005622837634,0.2478183959103413,0.003657700028270483,6,0.47526444020881414,0.20171111779182777,0.002426900085993111
25,SNR_-8db,N,New_N_026.wav,16-10-6,DeepONMF_H3,3,0.4557339499265987,6x212,0.014402000000700355,16,0.3595992321776373,0.309901467276591,0.007335799979045987,10,0.4190318026944569,0.2265796522952208,0.003267000080086291,6,0.4485958675954219,0.19330088877180257,0.0024699000641703606
26,SNR_-8db,N,New_N_027.wav,16-10-6,DeepONMF_H3,3,0.4364396181879287,6x212,0.015145699959248304,16,0.3533713595368044,0.3057219107247145,0.007392899948172271,10,0.4064993961302331,0.2617601792884941,0.004138700081966817,6,0.4368363257789918,0.2289517484478331,0.0025773999514058232
27,SNR_-8db,N,New_N_028.wav,16-10-6,DeepONMF_H3,3,0.4500351746140829,6x212,0.015711800078861415,16,0.36052054847461035,0.3102162350473308,0.008477899944409728,10,0.4118154742888878,0.2103221836790226,0.003824500017799437,6,0.42834667411765165,0.17140032791429993,0.002572900033555925
28,SNR_-8db,N,New_N_029.wav,16-10-6,DeepONMF_H3,3,0.44546591593069773,6x212,0.016030700062401593,16,0.35977090933881406,0.29749102868661964,0.007431400008499622,10,0.41941497253730353,0.23942459826354032,0.005316300084814429,6,0.4143213051800881,0.2037871672899989,0.002484799944795668
29,SNR_-8db,N,New_N_030.wav,16-10-6,DeepONMF_H3,3,0.45456691747926176,6x212,0.014220999903045595,16,0.35838690183171884,0.3160344435208408,0.007485899957828224,10,0.4438005392823796,0.23042238068653778,0.0033213000278919935,6,0.46901265355142036,0.2351460199245118,0.0027526000048965216
30,SNR_-8db,N,New_N_031.wav,16-10-6,DeepONMF_H3,3,0.4422600730301328,6x212,0.013456100015901029,16,0.35661579399700855,0.306125470147852,0.007163900067098439,10,0.41278112601190964,0.21627245712990376,0.003107600030489266,6,0.466626910672787,0.2010635550291968,0.0023931999458000064
31,SNR_-8db,N,New_N_032.wav,16-10-6,DeepONMF_H3,3,0.45897404647481954,6x212,0.014647900010459125,16,0.3560074716286515,0.3080061900122634,0.008237399975769222,10,0.44344054847736275,0.1979376427782235,0.0030655000591650605,6,0.4670325586408528,0.16535254464165322,0.0023967999732121825
32,SNR_-8db,N,New_N_033.wav,16-10-6,DeepONMF_H3,3,0.45392154893815734,6x212,0.014984399895183742,16,0.3570473196512997,0.3134986116297611,0.008339599939063191,10,0.399088922631695,0.22987086330449288,0.0035209000343456864,6,0.44905694345364255,0.2018604501820369,0.0023940999526530504
33,SNR_-8db,N,New_N_034.wav,16-10-6,DeepONMF_H3,3,0.4469481543781801,6x212,0.014315500040538609,16,0.35450524325899707,0.32674041984315777,0.007879899931140244,10,0.43836723982743453,0.21606705585907582,0.003195700002834201,6,0.4555903565222995,0.19040312480087473,0.00245789997279644
34,SNR_-8db,N,New_N_035.wav,16-10-6,DeepONMF_H3,3,0.45019209986427017,6x212,0.013954099966213107,16,0.3601128383471303,0.3254554576307741,0.007485299953259528,10,0.4074492941359216,0.24372286808182334,0.0032179999398067594,6,0.3871028865058623,0.19446326802629213,0.0024624000070616603
35,SNR_-8db,N,New_N_036.wav,16-10-6,DeepONMF_H3,3,0.4437053697559305,6x212,0.014693500008434057,16,0.35716893887761453,0.3167898565637229,0.007607500068843365,10,0.4308429070997801,0.2088634060118314,0.0037837999407202005,6,0.45196651509173297,0.1522376563500707,0.002557499916292727
36,SNR_-8db,N,New_N_037.wav,16-10-6,DeepONMF_H3,3,0.3464953047791978,6x212,0.01599979994352907,16,0.2770755287044977,0.33646949571088786,0.007413499988615513,10,0.3939540960494228,0.20877152392163628,0.004941700026392937,6,0.43463357323188,0.16992530153632118,0.0026907999999821186
37,SNR_-8db,N,New_N_038.wav,16-10-6,DeepONMF_H3,3,0.44064304986379305,6x212,0.015430299914442003,16,0.3602572454744007,0.29760380100816547,0.007749599986709654,10,0.4091318576964527,0.2428366127225671,0.0037549000699073076,6,0.4348190448093871,0.2169913332201202,0.0030129000078886747
38,SNR_-8db,N,New_N_039.wav,16-10-6,DeepONMF_H3,3,0.4513316970284552,6x212,0.016062500071711838,16,0.3601132494776225,0.34484824954399695,0.008225500001572073,10,0.4269211255990275,0.18458469422766788,0.0037805000320076942,6,0.44176688583981166,0.1380689440958292,0.003308699931949377
39,SNR_-8db,N,New_N_040.wav,16-10-6,DeepONMF_H3,3,0.4570518802254923,6x212,0.015120900003239512,16,0.35853013014742513,0.31609592013364807,0.007887299987487495,10,0.4382637641477914,0.20921905380566386,0.0033282000804319978,6,0.4509799230046105,0.1679802331069279,0.0030516000697389245
40,SNR_-8db,N,New_N_041.wav,16-10-6,DeepONMF_H3,3,0.4484285419175312,6x212,0.016100900014862418,16,0.36201358383001747,0.31704384775547384,0.008352900040335953,10,0.431735475535219,0.20103710705783587,0.003955699969083071,6,0.45717716742709985,0.1420573580305335,0.0028569999849423766
41,SNR_-8db,N,New_N_042.wav,16-10-6,DeepONMF_H3,3,0.4411665269823452,6x212,0.016046700067818165,16,0.3619349287205155,0.2951399550654682,0.009007300017401576,10,0.3855013497533469,0.2465449402752725,0.0033135999692603946,6,0.4267225865888942,0.2254726946133794,0.002799800015054643
42,SNR_-8db,N,New_N_043.wav,16-10-6,DeepONMF_H3,3,0.4353651294042622,6x212,0.014530700049363077,16,0.3520692666063458,0.32143564060377017,0.007784200017340481,10,0.3886298504751638,0.2744586304972542,0.003636099980212748,6,0.39534151847505844,0.2601527225837279,0.0024568000808358192
43,SNR_-8db,N,New_N_044.wav,16-10-6,DeepONMF_H3,3,0.4480305675682123,6x212,0.014677200000733137,16,0.3574677081229649,0.3110570559828188,0.00788090005517006,10,0.43007457813919475,0.22766441823369374,0.003570999950170517,6,0.4445857542497235,0.2161397378546356,0.002434200025163591
44,SNR_-8db,N,New_N_045.wav,16-10-6,DeepONMF_H3,3,0.4314693962389726,6x212,0.016461800085380673,16,0.3525696354041398,0.29971012810332276,0.009317000047303736,10,0.43265103339488037,0.23211036136120905,0.0037518999306485057,6,0.43100983452929664,0.1899345513594848,0.0023633999517187476
45,SNR_-8db,N,New_N_046.wav,16-10-6,DeepONMF_H3,3,0.44684582171543646,6x212,0.015291000017896295,16,0.3553688249661544,0.3133879894402124,0.007698400062508881,10,0.376675973835026,0.23823453278887108,0.004213999956846237,6,0.4594186304930832,0.1710093901012309,0.0024015000090003014
46,SNR_-8db,N,New_N_047.wav,16-10-6,DeepONMF_H3,3,0.4486709362627085,6x212,0.01603669999167323,16,0.3600938449657329,0.2933646323836656,0.008757099974900484,10,0.4322651642114474,0.22066039280205688,0.003674300038255751,6,0.4248217434359264,0.21355242120287868,0.0024166000075638294
47,SNR_-8db,N,New_N_048.wav,16-10-6,DeepONMF_H3,3,0.4438546706634746,6x212,0.01472870004363358,16,0.3568551329615083,0.30199941150001547,0.007865300052799284,10,0.3600353139866665,0.23678170904407847,0.003531099995598197,6,0.4398412485725592,0.16037527663524428,0.0024670999264344573
