,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,3,0,0,0
real_AS,0,38,0,1,1
real_MR,0,3,32,5,0
real_MS,2,4,1,33,0
real_MVP,5,3,1,7,24
