,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,2.5,0.0,1.5
MR,0.0,0.5,97.0,2.0,0.5
MS,0.0,1.5,2.0,93.0,3.5000000000000004
MVP,1.5,1.5,1.5,2.0,93.5
