,N,AS,MR,MS,MVP
N,98.0,0.0,1.5,0.0,0.5
AS,0.0,96.0,3.0,0.0,1.0
MR,1.0,1.5,94.5,2.0,1.0
MS,0.0,1.0,2.0,94.5,2.5
MVP,2.5,4.0,0.5,1.5,91.5
