indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,24-10,DeepONMF_H2,2,nndsvd,0.3132759971634833,10x212,0.03012679994571954,24,0.24706695003265872,0.28732689303535186,0.02481370000168681,10,0.23544957905072725,0.30232457109350197,0.00439450005069375
1,SNR_0db,N,New_N_002.wav,24-10,DeepONMF_H2,2,nndsvd,0.3077710171577782,10x212,0.030765899922698736,24,0.24539806059352365,0.30352156928670715,0.02553860004991293,10,0.21686330288689304,0.3192464823670377,0.004350700066424906
2,SNR_0db,N,New_N_003.wav,24-10,DeepONMF_H2,2,nndsvd,0.3134993820663678,10x212,0.02998190000653267,24,0.24998827365115453,0.2993636800563029,0.02499760000500828,10,0.22055089503310174,0.311102584728947,0.004115000017918646
3,SNR_0db,N,New_N_004.wav,24-10,DeepONMF_H2,2,nndsvd,0.31532717928191817,10x212,0.030496299965307117,24,0.2501258568850213,0.30070853763183353,0.02463340002577752,10,0.22868977029669768,0.3211831445965542,0.004891799995675683
4,SNR_0db,N,New_N_005.wav,24-10,DeepONMF_H2,2,nndsvd,0.3097008904141924,10x212,0.029194300062954426,24,0.2471470085057316,0.2999928639911731,0.024143800023011863,10,0.22244720069953186,0.3147548975808526,0.0043107999954372644
5,SNR_0db,N,New_N_006.wav,24-10,DeepONMF_H2,2,nndsvd,0.3136559238126788,10x212,0.02886620000936091,24,0.2480148189769065,0.3008252801211423,0.024278500000946224,10,0.23058177307522365,0.32001331439704245,0.0039004000136628747
6,SNR_0db,N,New_N_007.wav,24-10,DeepONMF_H2,2,nndsvd,0.31448854349501065,10x212,0.028934899950399995,24,0.24797189486774707,0.3006974968482323,0.023572599980980158,10,0.22578530899153196,0.30958136695214994,0.004232199979014695
7,SNR_0db,N,New_N_008.wav,24-10,DeepONMF_H2,2,nndsvd,0.3108402285527275,10x212,0.0277859999332577,24,0.24409853924974118,0.29644384495630866,0.021996499970555305,10,0.22824609273019653,0.3046413854724614,0.004639300052076578
8,SNR_0db,N,New_N_009.wav,24-10,DeepONMF_H2,2,nndsvd,0.31110611837499147,10x212,0.027536700014024973,24,0.2467394373628387,0.2963853992110557,0.02265209995675832,10,0.22569587045291323,0.3155104966034183,0.003925600089132786
9,SNR_0db,N,New_N_010.wav,24-10,DeepONMF_H2,2,nndsvd,0.3114203969482851,10x212,0.03158040007110685,24,0.24772973266948714,0.29773556849981575,0.026195399928838015,10,0.22570415036949512,0.3186604360894985,0.004408400040119886
10,SNR_0db,N,New_N_011.wav,24-10,DeepONMF_H2,2,nndsvd,0.31275753189073724,10x212,0.02983060001861304,24,0.24735514124554756,0.30273131387855723,0.02427890000399202,10,0.22574182430413742,0.30047314951830756,0.004743699915707111
11,SNR_0db,N,New_N_012.wav,24-10,DeepONMF_H2,2,nndsvd,0.3152071504073173,10x212,0.03160849993582815,24,0.25010358164753144,0.2922279780634113,0.026388500002212822,10,0.22896426512550225,0.30448133166880675,0.004434800008311868
12,SNR_0db,N,New_N_013.wav,24-10,DeepONMF_H2,2,nndsvd,0.3112097427282581,10x212,0.030136599903926253,24,0.24483686113153139,0.30107304601168194,0.024672500090673566,10,0.22776975646198372,0.31495231154975706,0.004629799979738891
13,SNR_0db,N,New_N_014.wav,24-10,DeepONMF_H2,2,nndsvd,0.3107977848913151,10x212,0.030371799948625267,24,0.24420659928315347,0.29859407986603564,0.024357000016607344,10,0.22592250593936072,0.32108102882253353,0.005195699981413782
14,SNR_0db,N,New_N_015.wav,24-10,DeepONMF_H2,2,nndsvd,0.31917076457062526,10x212,0.030176399974152446,24,0.25333574296301076,0.29329080704833543,0.02478880004491657,10,0.23171446929914485,0.31618216207204447,0.004382399958558381
15,SNR_0db,N,New_N_016.wav,24-10,DeepONMF_H2,2,nndsvd,0.31552396322616766,10x212,0.031654000049456954,24,0.25217282797299045,0.295372356098605,0.02629379997961223,10,0.2273688154205299,0.3097459374574473,0.004392600036226213
16,SNR_0db,N,New_N_017.wav,24-10,DeepONMF_H2,2,nndsvd,0.31853379677041677,10x212,0.03033610002603382,24,0.25254533068044893,0.30028985227265526,0.025152599904686213,10,0.23353512181516642,0.32154674886603046,0.0043873999966308475
17,SNR_0db,N,New_N_018.wav,24-10,DeepONMF_H2,2,nndsvd,0.3155405325382639,10x212,0.03243230003863573,24,0.2502908355096573,0.29693046687936686,0.02707459998782724,10,0.2277166774076709,0.2936744947085325,0.004543400020338595
18,SNR_0db,N,New_N_019.wav,24-10,DeepONMF_H2,2,nndsvd,0.31317835746272393,10x212,0.030219499953091145,24,0.24854328951452387,0.2958135530522882,0.025324199930764735,10,0.22500583871150212,0.312910905629561,0.004026999929919839
19,SNR_0db,N,New_N_020.wav,24-10,DeepONMF_H2,2,nndsvd,0.3121801324786129,10x212,0.028466799994930625,24,0.250181504554813,0.30081498935290263,0.02254260005429387,10,0.22256484747660518,0.30811044847224667,0.005029899999499321
20,SNR_0db,N,New_N_021.wav,24-10,DeepONMF_H2,2,nndsvd,0.30963703788037816,10x212,0.0263919000281021,24,0.24539228049078476,0.3035002612525453,0.021652500028721988,10,0.227124538094724,0.31708630680097916,0.0039001000113785267
21,SNR_0db,N,New_N_022.wav,24-10,DeepONMF_H2,2,nndsvd,0.3164753905082083,10x212,0.02624959999229759,24,0.25007717821060027,0.3036906034054081,0.021057300036773086,10,0.22802114280649233,0.3024838873419926,0.004374200012534857
22,SNR_0db,N,New_N_023.wav,24-10,DeepONMF_H2,2,nndsvd,0.30807655162882125,10x212,0.028286199900321662,24,0.2444660374972004,0.3019307045652089,0.023131199995987117,10,0.22070599027319387,0.3192941753388668,0.003934400039725006
23,SNR_0db,N,New_N_024.wav,24-10,DeepONMF_H2,2,nndsvd,0.31335367299720407,10x212,0.029796300106681883,24,0.2508566022048631,0.29961127915008307,0.02420500002335757,10,0.22437912987857522,0.3077444112396176,0.004461499978788197
