indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,8-7-5-3,4,0.3395344237679287,126x3,3x212,8,0.06867954119532307,0.3863470081962324,0.006354500001179986,7,0.2324296816582554,0.20335641546970107,0.0034525000010035,5,0.3738144504289327,0.20897115480132497,0.002645900000061374,3,0.4541140277975159,0.21223716720366784,0.002367100001720246
1,N,New_N_002.wav,8-7-5-3,4,0.3707620190790013,126x3,3x212,8,0.07401385154221703,0.4108736923352186,0.0064937999995891005,7,0.25548849411388114,0.22203642040839097,0.00328579999768408,5,0.37756282674387714,0.20100089111009328,0.002659599995240569,3,0.5115712332285601,0.24971017089210287,0.00239799999690149
2,N,New_N_003.wav,8-7-5-3,4,0.4178538118374242,126x3,3x212,8,0.07508238353131656,0.3363582245614244,0.008550099999411032,7,0.17914621568663863,0.19688680151738405,0.003056800000194926,5,0.2547958059591264,0.1712370482144875,0.002618300000904128,3,0.43741540470924645,0.16712815998962713,0.0023615000027348287
3,N,New_N_004.wav,8-7-5-3,4,0.3720798715808652,126x3,3x212,8,0.07777836037730713,0.314151269102415,0.006253400002606213,7,0.11679174647398244,0.14163706721116068,0.0031597999986843206,5,0.384133054801696,0.15290564644668242,0.0026375000015832484,3,0.47628598590055954,0.0933542533053403,0.0023464999976567924
4,N,New_N_005.wav,8-7-5-3,4,0.40463382306324386,126x3,3x212,8,0.07356357960891889,0.315513658449778,0.008636799997475464,7,0.19646786637404703,0.1737779075889401,0.0030662999997730367,5,0.3831593391275816,0.11351050226881847,0.002662300001247786,3,0.4220529816237832,0.16432920896376493,0.00240019999910146
5,N,New_N_006.wav,8-7-5-3,4,0.34938345275916066,126x3,3x212,8,0.07235180223792954,0.344309505643451,0.006517499998153653,7,0.1825649076362203,0.17192806536856317,0.0044030999997630715,5,0.35960790555710176,0.12394207768883239,0.003862099998514168,3,0.4418161177224282,0.09976597262642406,0.0035021000003325753
6,N,New_N_007.wav,8-7-5-3,4,0.3089720652706135,126x3,3x212,8,0.07203602748275152,0.3839277982351273,0.006365000001096632,7,0.14666777271710826,0.1942740354879299,0.0033578000002307817,5,0.37735260074434884,0.1370996010719199,0.00254760000098031,3,0.5409273952007196,0.1220944353679712,0.0023099999962141737
7,N,New_N_008.wav,8-7-5-3,4,0.39695074255926316,126x3,3x212,8,0.07689901966235164,0.37838661180896854,0.006871500001579989,7,0.1526554611484646,0.1765724892167087,0.0033250999986194074,5,0.23841639558959574,0.13449454601948652,0.0024157000007107854,3,0.38178546822353737,0.10208337170333,0.0021267000047373585
8,N,New_N_009.wav,8-7-5-3,4,0.3273904830371548,126x3,3x212,8,0.05857368616413055,0.33673683401516297,0.006156499999633525,7,0.17244952380743012,0.22319738785039345,0.003009700005350169,5,0.2977960797419105,0.23079293925200237,0.0022746999966329895,3,0.46056417655740295,0.18815661837908101,0.0020491999966907315
9,N,New_N_010.wav,8-7-5-3,4,0.37922786281689636,126x3,3x212,8,0.06651334059609108,0.365414107072143,0.006115000003774185,7,0.1306554449842108,0.24107973750286457,0.003085199998167809,5,0.26454861449583655,0.21824124305492543,0.002235100000689272,3,0.4724338674585489,0.21398352353220307,0.002033199998550117
