indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,11-8-5,3,0.2602969576722914,126x5,5x212,11,0.058814440338976696,0.35835554458388713,0.008547099998395424,8,0.1526654103648049,0.18748183595757403,0.004650700000638608,5,0.2714485489637397,0.17612115549254032,0.003939200003514998
1,N,New_N_002.wav,11-8-5,3,0.2813940325179059,126x5,5x212,11,0.05511656083763018,0.346471296916373,0.009066900005564094,8,0.22084083523619027,0.18860866447754265,0.004433100002643187,5,0.40706898809205905,0.15452369148390555,0.003604600002290681
2,N,New_N_003.wav,11-8-5,3,0.30651910292756074,126x5,5x212,11,0.05935102610342407,0.35054626202344685,0.008970199996838346,8,0.2289434394464198,0.16939145461291502,0.0030882999999448657,5,0.4119788492318558,0.12206623864989341,0.0025234999993699603
3,N,New_N_004.wav,11-8-5,3,0.25457798713093877,126x5,5x212,11,0.06601719828271911,0.3324752521831376,0.00862339999730466,8,0.23392698910830476,0.18000114815236262,0.004422799996973481,5,0.36623923522247676,0.13101737541177205,0.0038252999947872013
4,N,New_N_005.wav,11-8-5,3,0.29220145721881113,126x5,5x212,11,0.06169464118017836,0.30814983356718795,0.00930040000093868,8,0.27984927803420767,0.17019101228036979,0.004286099996534176,5,0.3927478916391407,0.14845839425424015,0.003866700004437007
5,N,New_N_006.wav,11-8-5,3,0.29153439472466003,126x5,5x212,11,0.06353993454290605,0.3515717586203414,0.00809070000104839,8,0.24461942404945602,0.13749496178984796,0.004139500000746921,5,0.4020979802864441,0.11952190789860269,0.0035623000003397465
6,N,New_N_007.wav,11-8-5,3,0.25312656492764335,126x5,5x212,11,0.06331330490873248,0.36274054306107983,0.007992999999260064,8,0.2441065237325816,0.1764741422511197,0.002804100004141219,5,0.4210841260480115,0.1608592980538784,0.0025096999961533584
7,N,New_N_008.wav,11-8-5,3,0.2445236502475731,126x5,5x212,11,0.06011235917900362,0.34019569103219977,0.007702499999140855,8,0.22072077085641634,0.18139101491945034,0.0025965999957406893,5,0.47564785292535205,0.20352121735859957,0.0022749999989173375
8,N,New_N_009.wav,11-8-5,3,0.30553069311915426,126x5,5x212,11,0.06076280029797602,0.35138320152979463,0.008795900001132395,8,0.18717494653134367,0.1397793490470518,0.003435300001001451,5,0.3984594538691112,0.1048327702072634,0.002421700002742
9,N,New_N_010.wav,11-8-5,3,0.2873835510842863,126x5,5x212,11,0.06325413130090514,0.376222309010807,0.008507599995937198,8,0.18683841751045385,0.19384309908099898,0.003260899997258093,5,0.3818465989075648,0.15498632139930757,0.002445999998599291
10,N,New_N_011.wav,11-8-5,3,0.27824552004723724,126x5,5x212,11,0.06831983698377797,0.35303366679903087,0.008647700000437908,8,0.17822594066154157,0.18612674949972913,0.003968000004533678,5,0.3987508291607601,0.1574900717817926,0.0036378000004333444
11,N,New_N_012.wav,11-8-5,3,0.3007532513231339,126x5,5x212,11,0.06608833328891214,0.3519361405685227,0.008870300000126008,8,0.23239250678008835,0.23677582316732065,0.003890900006808806,5,0.40584977371086456,0.19740272265921768,0.0024051000000326894
12,N,New_N_013.wav,11-8-5,3,0.2661758220939314,126x5,5x212,11,0.06601371809382209,0.389854854408281,0.00792350000119768,8,0.1535830811505391,0.19429152607486225,0.0030174999992595986,5,0.4023171775578369,0.1931803268707457,0.002355500000703614
13,N,New_N_014.wav,11-8-5,3,0.2573480370103297,126x5,5x212,11,0.05957737174232417,0.3466540775617082,0.008815699999104254,8,0.24751059636958428,0.1919496137596775,0.003006500002811663,5,0.3526001234884221,0.19130402922226963,0.002375900003244169
14,N,New_N_015.wav,11-8-5,3,0.30352995417418194,126x5,5x212,11,0.070316638872552,0.3268080544046778,0.008152000002155546,8,0.16408717782077173,0.16915065284381878,0.0031458000012207776,5,0.3482835660183416,0.13318292444087962,0.00240240000130143
15,N,New_N_016.wav,11-8-5,3,0.23575986441503138,126x5,5x212,11,0.06396005539633712,0.3757105845774752,0.009014000002935063,8,0.23801826007279658,0.24744296345163605,0.002766500001598615,5,0.4144814911688801,0.21894045695970749,0.002426999999443069
16,N,New_N_017.wav,11-8-5,3,0.26979841081235034,126x5,5x212,11,0.08225357284467658,0.348322968244872,0.008194399997591972,8,0.13439332168928636,0.1854723920292842,0.0028098000038880855,5,0.35005998166272456,0.10607117503296845,0.0024611999979242682
