,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,2,0,2
real_AS,0,34,2,1,3
real_MR,2,3,30,1,4
real_MS,0,0,4,33,3
real_MVP,2,2,3,2,31
