,N,AS,MR,MS,MVP
N,92.5,0.0,1.5,2.0,4.0
AS,0.0,94.5,4.5,0.0,1.0
MR,3.5000000000000004,6.0,88.5,0.5,1.5
MS,0.0,1.0,9.0,83.0,7.000000000000001
MVP,3.0,7.000000000000001,14.499999999999998,4.0,71.5
