base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_5db,MFCC,1,PROMEDIO_MACRO,196,796,4,4,0.992,0.9800000000000001,0.9950000000000001,0.9801026957637997,0.9875,200
SNR_5db,MFCC,2,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9385841447347281,0.959375,200
SNR_5db,MFCC,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9240264356952419,0.953125,200
SNR_5db,MFCC,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9438966540911622,0.9625,200
SNR_5db,MFCC,5,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.945,0.9862500000000001,0.950334717176959,0.965625,200
