epoca,loss_train,loss_val
1,0.43926059376252324,0.1920025646686554
2,0.23421288791455722,0.1190413385629654
3,0.14278745815451993,0.07664233446121216
4,0.12592022290061178,0.08836622536182404
5,0.09991872468718181,0.06781235337257385
6,0.06353448133832947,0.09238733351230621
7,0.07896835553133554,0.06513571739196777
8,0.06447955347769159,0.0879310593008995
9,0.04053588210464161,0.05476483330130577
10,0.03944002275008978,0.053325481712818146
11,0.024086210611178677,0.06948420405387878
12,0.03411817413014337,0.05796521157026291
13,0.01810117908653889,0.07255759835243225
14,0.010683052355303565,0.07178567349910736
15,0.021456635542317838,0.042075321078300476
16,0.009649716911015179,0.07454953342676163
17,0.009278330090565808,0.08472591638565063
18,0.0034100933865219255,0.07852302491664886
19,0.011141711179887855,0.05941981449723244
20,0.010711831374388674,0.1669868528842926
21,0.006793485428943313,0.14216138422489166
22,0.005760733393082555,0.12206060439348221
23,0.003108239071890267,0.07533486187458038
24,0.00454086965087809,0.08265689015388489
25,0.002167405244483008,0.08652984350919724
