indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,8-6-4,3,0.2602874840191849,126x4,4x212,8,0.06867954119532307,0.3863470081962324,0.009119700000155717,6,0.24505506277919356,0.22005140425337974,0.0028769000055035576,4,0.40306901879110424,0.20282511719168997,0.002456200003507547
1,N,New_N_002.wav,8-6-4,3,0.2215436203102016,126x4,4x212,8,0.07401385154221703,0.4108736923352186,0.006349299997964408,6,0.20916369298818893,0.2728337062336716,0.0034073000060743652,4,0.37822433157776203,0.2620573872644815,0.002460900002915878
2,N,New_N_003.wav,8-6-4,3,0.3033608373252724,126x4,4x212,8,0.07508238353131656,0.3363582245614244,0.006518900001537986,6,0.20549214729538004,0.17182045165565002,0.003285300001152791,4,0.4495242042150442,0.1843732670120054,0.0024776000063866377
3,N,New_N_004.wav,8-6-4,3,0.24043434990035253,126x4,4x212,8,0.07777836037730713,0.314151269102415,0.006376100005581975,6,0.16126950072253263,0.1632967827009297,0.003086999997321982,4,0.3333748112100921,0.10279255326805992,0.002423999998427462
4,N,New_N_005.wav,8-6-4,3,0.2831875993309826,126x4,4x212,8,0.07356357960891889,0.315513658449778,0.008587000003899448,6,0.25844107347222617,0.18514878077992689,0.0033098000058089383,4,0.34790049819219937,0.1406541062848268,0.0024197000020649284
5,N,New_N_006.wav,8-6-4,3,0.3193678699910667,126x4,4x212,8,0.07235180223792954,0.344309505643451,0.006175299997266848,6,0.2488644321172155,0.12472557055190665,0.0027454999944893643,4,0.3538699202235003,0.10083439386310672,0.002359700003580656
6,N,New_N_007.wav,8-6-4,3,0.2358190476508128,126x4,4x212,8,0.07203602748275152,0.3839277982351273,0.008869900004356168,6,0.19245544328940709,0.26908927452326387,0.003951200000301469,4,0.2770117928706493,0.21510504837421207,0.003467999995336868
7,N,New_N_008.wav,8-6-4,3,0.24368475948956544,126x4,4x212,8,0.07689901966235164,0.37838661180896854,0.0062580000012530945,6,0.19636869365098797,0.1780627582411984,0.00398739999945974,4,0.2998294090788942,0.15191904311523335,0.003490900002361741
8,N,New_N_009.wav,8-6-4,3,0.2640179535811634,126x4,4x212,8,0.05857368616413055,0.33673683401516297,0.00613570000132313,6,0.17798837783904303,0.2395819028707193,0.00404290000005858,4,0.30043462013891825,0.2310576316839946,0.002744500001426786
9,N,New_N_010.wav,8-6-4,3,0.2718582831809249,126x4,4x212,8,0.06651334059609108,0.365414107072143,0.006838500004960224,6,0.2101833041751048,0.24410707185936756,0.0037860999946133234,4,0.3357441881403968,0.2147328268204445,0.0023516000001109205
10,N,New_N_011.wav,8-6-4,3,0.29391420357723175,126x4,4x212,8,0.07314317727331264,0.39400551779578386,0.005800099999760278,6,0.22225254305060707,0.2172194896654527,0.0035461000006762333,4,0.3523972999311946,0.22653780383558764,0.0021494000029633753
11,N,New_N_012.wav,8-6-4,3,0.2884740865366895,126x4,4x212,8,0.08524725295789727,0.30724816373407765,0.0054869000014150515,6,0.2584838497501115,0.19767874798267013,0.0027600999965216033,4,0.3514744420937731,0.14298487967085552,0.0027131000024382956
12,N,New_N_013.wav,8-6-4,3,0.2683291014970718,126x4,4x212,8,0.07385759029007441,0.35227016286665247,0.005727599993406329,6,0.1628139920847729,0.22195620450131842,0.0025164000035147183,4,0.31019160515751654,0.17583561857532923,0.0021357000005082227
13,N,New_N_014.wav,8-6-4,3,0.2503715777753762,126x4,4x212,8,0.06939474926416768,0.41290310711869554,0.006502600001113024,6,0.18534663863893194,0.2433339645697908,0.002936100005172193,4,0.4133085069628258,0.22089418034012653,0.0023537000015494414
14,N,New_N_015.wav,8-6-4,3,0.2564745030685638,126x4,4x212,8,0.07823118862404758,0.3745471692076339,0.006026499999279622,6,0.14617646770110312,0.2675724151301128,0.00327550000656629,4,0.3573133662743795,0.25553015743623153,0.0022804000036558136
15,N,New_N_016.wav,8-6-4,3,0.24849229651074967,126x4,4x212,8,0.08068939763406494,0.30199053001986326,0.005982700000458863,6,0.20548969627008204,0.15462631780721797,0.002654900003108196,4,0.4405883243432822,0.07756626716847205,0.0025210000021615997
16,N,New_N_017.wav,8-6-4,3,0.27419403711525686,126x4,4x212,8,0.06430447093230034,0.3510989607228327,0.006005799994454719,6,0.20872726272958492,0.19188370637503932,0.0025863999981083907,4,0.3089606066871985,0.18189442538345477,0.002205699995101895
17,N,New_N_018.wav,8-6-4,3,0.3426754272814385,126x4,4x212,8,0.0735585062149252,0.35910326507277507,0.00634379999974044,6,0.31482911917035905,0.19837308021376981,0.002916099998401478,4,0.3985465699832065,0.23313120213349925,0.002172100001189392
18,N,New_N_019.wav,8-6-4,3,0.3123586339316546,126x4,4x212,8,0.07611953535718004,0.31032694093241936,0.006060699997760821,6,0.20373226953811135,0.16834101266277618,0.0027908000047318637,4,0.3467519491996907,0.19962572664982603,0.002309600000444334
19,N,New_N_020.wav,8-6-4,3,0.2547755656265068,126x4,4x212,8,0.09372601429981323,0.36079616282781685,0.0059525000033318065,6,0.1468223303332265,0.22903666300998837,0.003102700000454206,4,0.32906971499480436,0.16143966379042363,0.0025381000014021993
20,N,New_N_021.wav,8-6-4,3,0.26875551720293595,126x4,4x212,8,0.07641270663215678,0.3445414883911729,0.005808299996715505,6,0.21952479124948301,0.1891167352330982,0.003063999996811617,4,0.32922736578846273,0.17785797576271298,0.0020633000021916814
21,N,New_N_022.wav,8-6-4,3,0.3528615241752742,126x4,4x212,8,0.07888870201541762,0.4008303328631301,0.005912799999350682,6,0.15656428481001075,0.11213711953837127,0.002674000003025867,4,0.33279401760204386,0.10431820273667075,0.00211459999991348
22,N,New_N_023.wav,8-6-4,3,0.2809762427129368,126x4,4x212,8,0.09595084751392904,0.3276764190105886,0.005855899995367508,6,0.2129051225427525,0.15709660303777723,0.0024765000052866526,4,0.31005097531898296,0.13618854791947413,0.0020707000003312714
23,N,New_N_024.wav,8-6-4,3,0.2725842391589526,126x4,4x212,8,0.08392927676594167,0.3602148205590214,0.005732799996621907,6,0.15452855728390685,0.22762032289508047,0.002404200000455603,4,0.3651566545422347,0.24411777821532468,0.0025944000008166768
24,N,New_N_025.wav,8-6-4,3,0.2511820083659635,126x4,4x212,8,0.08351883376085426,0.35746086358811324,0.005524299995158799,6,0.20002819567376637,0.25821667485829125,0.00261280000268016,4,0.3457894121897703,0.23935748593831577,0.002016500002355315
25,N,New_N_026.wav,8-6-4,3,0.22139246426100573,126x4,4x212,8,0.08273545716756216,0.3636999016719633,0.005728199997975025,6,0.20031622385623132,0.2151826299730014,0.002441999997245148,4,0.3069537274788766,0.17596665636259168,0.0020350000049802475
26,N,New_N_027.wav,8-6-4,3,0.22529497401195858,126x4,4x212,8,0.07477020914103914,0.25637482223767444,0.005369899998186156,6,0.13701469824309656,0.20448235281146734,0.002787200006423518,4,0.3356758397309766,0.1684026440602651,0.0020396999971126206
