,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,1.5,1.5
AS,0.5,94.5,2.0,1.0,2.0
MR,3.5000000000000004,3.5000000000000004,85.0,3.0,5.0
MS,1.0,0.5,1.0,92.5,5.0
MVP,3.5000000000000004,3.0,2.0,1.0,90.5
