,N,AS,MR,MS,MVP
N,94.0,0.0,0.0,2.0,4.0
AS,0.0,94.0,3.0,0.0,3.0
MR,4.5,10.0,81.0,3.0,1.5
MS,0.5,1.5,0.0,94.0,4.0
MVP,5.0,4.5,2.5,1.5,86.5
