distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
7-6-5-2,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637499999999999,0.8683414902282827,0.909375,200
7-6-5-2,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8835772357723577,0.921875,200
7-6-5-2,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8596082513977251,0.90625,200
7-6-5-2,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8686221095977193,0.903125,200
7-6-5-2,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8891905541905543,0.90625,200
7-6-5-2,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.9337500000000001,0.7695308937528499,0.834375,200
7-6-5-2,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.9299999999999999,0.757765824638195,0.825,200
7-6-5-2,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,138,738,62,62,0.8760000000000001,0.6900000000000001,0.9225,0.7245830000190465,0.80625,200
7-6-5-2,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7120695325346488,0.8125,200
7-6-5-2,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7418236274129584,0.81875,200
7-6-5-2,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.920687605077849,0.95,200
7-6-5-2,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9107740528793162,0.9437499999999999,200
7-6-5-2,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9148948913903985,0.946875,200
7-6-5-2,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.9063402266301033,0.940625,200
7-6-5-2,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9272751166968911,0.953125,200
7-6-5-2,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487500000000001,0.8204848484848485,0.871875,200
7-6-5-2,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.805047438743091,0.86875,200
7-6-5-2,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7676314426314426,0.84375,200
7-6-5-2,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.7695075757575758,0.85,200
7-6-5-2,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.7750000000000001,0.9437499999999999,0.7879863575626759,0.8593749999999998,200
7-6-5-2,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.9912500000000002,0.9651026957637997,0.978125,200
7-6-5-2,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9005365829600835,0.9375,200
7-6-5-2,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9100000000000001,0.9775,0.910150987224158,0.94375,200
7-6-5-2,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,185,785,15,15,0.9700000000000001,0.925,0.98125,0.9291184041184042,0.953125,200
7-6-5-2,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9597310819262039,0.975,200
7-6-5-2,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8893812902100974,0.9250000000000002,200
7-6-5-2,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8878413602846388,0.928125,200
7-6-5-2,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8272469721493554,0.88125,200
7-6-5-2,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.903306342780027,0.9375,200
7-6-5-2,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8777045177045177,0.921875,200
