distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
15-7-6,3,KNN,DeepONMF_H3,1,156,33,7,4,0.945,0.975,0.825,0.9570552147239264,0.8999999999999999
15-7-6,3,KNN,DeepONMF_H3,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
15-7-6,3,KNN,DeepONMF_H3,3,155,29,11,5,0.92,0.96875,0.725,0.9337349397590361,0.846875
15-7-6,3,KNN,DeepONMF_H3,4,154,34,6,6,0.94,0.9625,0.85,0.9625,0.90625
15-7-6,3,KNN,DeepONMF_H3,5,159,32,8,1,0.955,0.99375,0.8,0.9520958083832335,0.8968750000000001
15-7-6,3,KNN,DeepONMF_W,1,147,36,4,13,0.915,0.91875,0.9,0.9735099337748344,0.909375
15-7-6,3,KNN,DeepONMF_W,2,140,37,3,20,0.885,0.875,0.925,0.9790209790209791,0.9
15-7-6,3,KNN,DeepONMF_W,3,143,31,9,17,0.87,0.89375,0.775,0.9407894736842105,0.8343750000000001
15-7-6,3,KNN,DeepONMF_W,4,145,33,7,15,0.89,0.90625,0.825,0.9539473684210527,0.865625
15-7-6,3,KNN,DeepONMF_W,5,144,33,7,16,0.885,0.9,0.825,0.9536423841059603,0.8625
15-7-6,3,SVM,DeepONMF_H3,1,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
15-7-6,3,SVM,DeepONMF_H3,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
15-7-6,3,SVM,DeepONMF_H3,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
15-7-6,3,SVM,DeepONMF_H3,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
15-7-6,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-7-6,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
15-7-6,3,SVM,DeepONMF_W,2,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
15-7-6,3,SVM,DeepONMF_W,3,150,37,3,10,0.935,0.9375,0.925,0.9803921568627451,0.93125
15-7-6,3,SVM,DeepONMF_W,4,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
15-7-6,3,SVM,DeepONMF_W,5,146,36,4,14,0.91,0.9125,0.9,0.9733333333333334,0.90625
15-7-6,3,UjaNet,DeepONMF_H3,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
15-7-6,3,UjaNet,DeepONMF_H3,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
15-7-6,3,UjaNet,DeepONMF_H3,3,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-7-6,3,UjaNet,DeepONMF_H3,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-7-6,3,UjaNet,DeepONMF_H3,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
15-7-6,3,UjaNet,DeepONMF_W,1,153,38,2,7,0.955,0.95625,0.95,0.9870967741935484,0.953125
15-7-6,3,UjaNet,DeepONMF_W,2,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
15-7-6,3,UjaNet,DeepONMF_W,3,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
15-7-6,3,UjaNet,DeepONMF_W,4,153,39,1,7,0.96,0.95625,0.975,0.9935064935064936,0.965625
15-7-6,3,UjaNet,DeepONMF_W,5,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
