epoca,loss_train,loss_val
1,0.43246831588054957,0.1914389431476593
2,0.19704952799273948,0.09229867160320282
3,0.13585177088450445,0.06298699229955673
4,0.09006204312716268,0.05327800661325455
5,0.07630041266345775,0.05669404938817024
6,0.05029809506116802,0.03455681353807449
7,0.03747054593910243,0.06789654493331909
8,0.0376405497813003,0.026259994134306908
9,0.030812536154706704,0.02516978047788143
10,0.022275857759603623,0.02219880372285843
11,0.010173597066389112,0.029511919245123863
12,0.017687596400240802,0.027195367962121964
13,0.008053745380828715,0.020461255684494972
14,0.003472238445999964,0.02824057638645172
15,0.033174388669992616,0.05975624918937683
16,0.009693691187998274,0.02204887941479683
17,0.019227435661665175,0.013762734830379486
18,0.013264243639241613,0.025301693007349968
19,0.004531059906424305,0.0038553772028535604
20,0.0011217760833472454,0.0080997534096241
21,0.0009975841733425963,0.017837470397353172
22,0.0004438128837367266,0.023424027487635612
23,0.00033478557162686985,0.031034762039780617
24,0.000578181014543579,0.03404257073998451
25,0.004132917017240859,0.020322561264038086
26,0.001738499888868866,0.026694243773818016
27,0.001724627167979305,0.009152555838227272
28,0.0014092535890253394,0.014453009702265263
29,0.0005955517775407172,0.021022260189056396
