indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,12-7-4-2,4,0.4528804576345725,2x212,0.04752110000117682,12,0.06259916383344948,0.3177074276063097,7,0.2299471317476652,0.15118666059923494,4,0.458667907123809,0.13029482541253048,2,0.5309544069029597,0.1186653971506835
1,12-7-4-2,4,0.34681677075839645,2x212,0.05493230000138283,12,0.05539375475937081,0.3192734635674673,7,0.2892360754827593,0.22788368419431435,4,0.40483705409565895,0.21728009659221806,2,0.5937335430478615,0.26312720206444024
2,12-7-4-2,4,0.4603918342143621,2x212,0.05510479997610673,12,0.05878223415902781,0.35578011133664805,7,0.2663968503471252,0.22431716229149753,4,0.41165641105862233,0.21365946677812,2,0.53097674472628,0.22535470929415968
3,12-7-4-2,4,0.3857998230817259,2x212,0.05132460000459105,12,0.057825041492101104,0.35142050035520184,7,0.25829441506083123,0.13737572622311148,4,0.4468830716555745,0.11192969388521178,2,0.6114291413028717,0.13916780005493218
4,12-7-4-2,4,0.45934348683342785,2x212,0.05222670000512153,12,0.0541578411452183,0.34425334634147864,7,0.3206485842814767,0.17740675063327394,4,0.5194490160745759,0.15603358981428095,2,0.5981707722622344,0.21637807698584277
5,12-7-4-2,4,0.5495181718887655,2x212,0.05497349999495782,12,0.05872360195327571,0.36569156150054166,7,0.21471497308388787,0.16618622242825656,4,0.3295240924787002,0.12968472116183657,2,0.5415012843237103,0.11361550442005458
6,12-7-4-2,4,0.5157334307918062,2x212,0.0669892999867443,12,0.06414383074067403,0.3500357898960901,7,0.22712285792346643,0.1877992276401022,4,0.3552281408292191,0.1975897140913712,2,0.4306196756899651,0.2904960695133879
7,12-7-4-2,4,0.39884584076447477,2x212,0.04425720000290312,12,0.0610155851191569,0.3932933891204258,7,0.2859388457506374,0.22151290209260854,4,0.4563746652900649,0.21339295419192608,2,0.5926998034812202,0.25872030453372863
8,12-7-4-2,4,0.3354777013229127,2x212,0.033880600007250905,12,0.05946553750299899,0.3990806066874275,7,0.28234638425272524,0.27395409365174367,4,0.38723381110481336,0.25214675529598823,2,0.546583711714373,0.2622170061113831
9,12-7-4-2,4,0.42593767824768103,2x212,0.03693910001311451,12,0.05475558153080295,0.3142878951083804,7,0.2592132642366424,0.22296736889759888,4,0.4027416855698934,0.21910385739734287,2,0.5757756373716846,0.23680320481353087
