distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
9-6-3,3,KNN,DeepONMF_H3,1,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
9-6-3,3,KNN,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
9-6-3,3,KNN,DeepONMF_H3,3,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
9-6-3,3,KNN,DeepONMF_H3,4,158,34,6,2,0.96,0.9875,0.85,0.9634146341463414,0.91875
9-6-3,3,KNN,DeepONMF_H3,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
9-6-3,3,KNN,DeepONMF_W,1,150,29,11,10,0.895,0.9375,0.725,0.9316770186335404,0.83125
9-6-3,3,KNN,DeepONMF_W,2,145,34,6,15,0.895,0.90625,0.85,0.9602649006622517,0.878125
9-6-3,3,KNN,DeepONMF_W,3,149,32,8,11,0.905,0.93125,0.8,0.9490445859872612,0.8656250000000001
9-6-3,3,KNN,DeepONMF_W,4,151,28,12,9,0.895,0.94375,0.7,0.9263803680981595,0.8218749999999999
9-6-3,3,KNN,DeepONMF_W,5,151,33,7,9,0.92,0.94375,0.825,0.9556962025316456,0.8843749999999999
9-6-3,3,SVM,DeepONMF_H3,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
9-6-3,3,SVM,DeepONMF_H3,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
9-6-3,3,SVM,DeepONMF_H3,3,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
9-6-3,3,SVM,DeepONMF_H3,4,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
9-6-3,3,SVM,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-6-3,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
9-6-3,3,SVM,DeepONMF_W,2,141,38,2,19,0.895,0.88125,0.95,0.986013986013986,0.9156249999999999
9-6-3,3,SVM,DeepONMF_W,3,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
9-6-3,3,SVM,DeepONMF_W,4,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
9-6-3,3,SVM,DeepONMF_W,5,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
9-6-3,3,UjaNet,DeepONMF_H3,1,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
9-6-3,3,UjaNet,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-6-3,3,UjaNet,DeepONMF_H3,3,153,40,0,7,0.965,0.95625,1.0,1.0,0.978125
9-6-3,3,UjaNet,DeepONMF_H3,4,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
9-6-3,3,UjaNet,DeepONMF_H3,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
9-6-3,3,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
9-6-3,3,UjaNet,DeepONMF_W,2,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
9-6-3,3,UjaNet,DeepONMF_W,3,154,35,5,6,0.945,0.9625,0.875,0.9685534591194969,0.91875
9-6-3,3,UjaNet,DeepONMF_W,4,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
9-6-3,3,UjaNet,DeepONMF_W,5,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
