,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,1,2
real_AS,0,38,0,1,1
real_MR,0,13,24,2,1
real_MS,8,18,0,12,2
real_MVP,11,4,3,2,20
