,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,1.5,1.5
AS,0.5,94.5,2.5,1.5,1.0
MR,4.0,5.5,86.0,3.5000000000000004,1.0
MS,0.5,0.0,1.0,94.5,4.0
MVP,4.5,1.5,2.5,3.5000000000000004,88.0
