indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,20-13-3-2,4,0.49712374984906244,126x2,2x212,20,0.0394202946089659,0.3434590120535217,0.02490879999822937,13,0.23187327438243716,0.14292713394267864,0.011286399996606633,3,0.7034086599151455,0.1909615318529391,0.0074801000009756535,2,0.5287115929667784,0.3031881592018119,0.006108099973062053
1,N,New_N_002.wav,20-13-3-2,4,0.448269052743719,126x2,2x212,20,0.04388184051280943,0.3718621768072039,0.024697499989997596,13,0.22281871889852753,0.16637450155941103,0.006403800012776628,3,0.7247822196418576,0.15089812929492105,0.003921700001228601,2,0.4599083544100505,0.2150182162983748,0.003195099998265505
2,N,New_N_003.wav,20-13-3-2,4,0.48121394102621146,126x2,2x212,20,0.03744012538454681,0.39055318454321786,0.022378699999535456,13,0.22304099469428526,0.13941577749327516,0.010420000005979091,3,0.7069502741807517,0.1867079294039714,0.007396600005449727,2,0.516633790896025,0.19681106367288587,0.005589800013694912
3,N,New_N_004.wav,20-13-3-2,4,0.4271378448075954,126x2,2x212,20,0.042038778330182866,0.35797285063484685,0.026517300022533163,13,0.26079126097611965,0.146032094165451,0.006840199988801032,3,0.6928081088325403,0.18052596377003027,0.00516940001398325,2,0.447229454902121,0.17317743858396506,0.004814199986867607
4,N,New_N_005.wav,20-13-3-2,4,0.39764616815378984,126x2,2x212,20,0.04363972922075228,0.3890085726540993,0.024303399986820295,13,0.2652666892930655,0.14928536520458321,0.006420100020477548,3,0.7357881560247591,0.19362727108295572,0.0038454000023193657,2,0.5274338951925812,0.28367678074150104,0.0031512000132352114
5,N,New_N_006.wav,20-13-3-2,4,0.3905314185985516,126x2,2x212,20,0.041512895373680275,0.3695341520210253,0.025594999984605238,13,0.25549300933889757,0.18687995077154476,0.007373700005700812,3,0.7124341784585302,0.22176348270732824,0.003835699986666441,2,0.47558738430735203,0.23417315296136276,0.0031507999810855836
6,N,New_N_007.wav,20-13-3-2,4,0.4006838637679463,126x2,2x212,20,0.040042588727074495,0.3787006820269906,0.025577599997632205,13,0.25697413446545453,0.19261285797755784,0.012046099989674985,3,0.6765806213281478,0.23726633063942384,0.00867330000619404,2,0.4695736961046348,0.27428695442884365,0.005740900000091642
7,N,New_N_008.wav,20-13-3-2,4,0.41773519071542314,126x2,2x212,20,0.04299372129141322,0.3715303560669369,0.02291770000010729,13,0.2124572993111418,0.17874744633181783,0.009824100008700043,3,0.6753373767582558,0.21602845423229913,0.007373500004177913,2,0.4392496398882868,0.24989264865232996,0.006439899996621534
8,N,New_N_009.wav,20-13-3-2,4,0.4350116303945793,126x2,2x212,20,0.04008778739186863,0.40833402329694796,0.023732800007564947,13,0.21831581219301285,0.1885696642454097,0.006275899999309331,3,0.6711885141991949,0.20143505277729903,0.0038003000081516802,2,0.40386871289385545,0.28700642388020137,0.00325510001857765
9,N,New_N_010.wav,20-13-3-2,4,0.36416684896874074,126x2,2x212,20,0.04051797365051288,0.39452056646189715,0.025365699984831735,13,0.2435080161343826,0.2048696097177499,0.006506200006697327,3,0.7054775746551062,0.22420799286477489,0.0040825000032782555,2,0.47550689027519993,0.20805311963203382,0.0031568999984301627
10,N,New_N_011.wav,20-13-3-2,4,0.374248894277086,126x2,2x212,20,0.04210212850378206,0.3926440806076088,0.025297499989392236,13,0.23876349022736648,0.17481038127785084,0.010192899993853644,3,0.6792386546594541,0.2546947964103101,0.007005999999819323,2,0.4370443463397335,0.30102624407020406,0.006285999988904223
11,N,New_N_012.wav,20-13-3-2,4,0.36217409250222515,126x2,2x212,20,0.04536748715628089,0.3905180752565429,0.024011800007428974,13,0.21582458263432475,0.20782946893952184,0.010218800016446039,3,0.6943157694586217,0.20087309125200814,0.006452700006775558,2,0.462342639480748,0.24216467272238565,0.005511700001079589
12,N,New_N_013.wav,20-13-3-2,4,0.38180797637287694,126x2,2x212,20,0.047481531230729165,0.37300604867088644,0.024545300024328753,13,0.2539629866166331,0.21265640872152966,0.00694280001334846,3,0.6703625331840487,0.2209359643275801,0.0038674999959766865,2,0.46250475735381613,0.19854268107080886,0.003259100019931793
13,N,New_N_014.wav,20-13-3-2,4,0.41206298356884535,126x2,2x212,20,0.03875523311923351,0.33331042054521876,0.02429520001169294,13,0.19748101640422505,0.1814797259666766,0.006391200004145503,3,0.6729703611768185,0.218186544189083,0.0038343000051099807,2,0.4718993668173699,0.23752120559472534,0.0032891000155359507
14,N,New_N_015.wav,20-13-3-2,4,0.4539643293586482,126x2,2x212,20,0.04448740354065201,0.39373839792051507,0.024140399997122586,13,0.24514967581275682,0.1631382489986048,0.010905000002821907,3,0.6450481739953351,0.1109501830701426,0.0038275000115390867,2,0.5110661675339584,0.11222481358460797,0.0031824999896343797
15,N,New_N_016.wav,20-13-3-2,4,0.4012741433861218,126x2,2x212,20,0.04183753253468983,0.3650076095394496,0.02370260001043789,13,0.26536742980389166,0.17115135048481706,0.008141600003000349,3,0.7439799598960405,0.1938099385691482,0.006710400019073859,2,0.46843060507979956,0.2226074036576422,0.006427599990274757
