indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41101705020206014,2x212,0.0331032999092713,30,0.2319391270407645,0.27479313687492435,0.02559480001218617,8,0.27970368356335223,0.30540321834847584,0.004391699912957847,2,0.23581170759456047,0.15476953866657933,0.002244999981485307
1,SNR_0db,N,New_N_002.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4150945081651815,2x212,0.03253570001106709,30,0.23152941650886613,0.29144132881619245,0.025212000007741153,8,0.26312072871633313,0.31151220265589163,0.004077099962159991,2,0.23404801921209,0.14041806956073166,0.002462600008584559
2,SNR_0db,N,New_N_003.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4045072736439494,2x212,0.039303600089624524,30,0.23549841389487558,0.2894098577297626,0.03152939991559833,8,0.267383325921127,0.29954320968962467,0.004362200037576258,2,0.23839050035551296,0.16223556535644065,0.002496300032362342
3,SNR_0db,N,New_N_004.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41401426139913833,2x212,0.04141509998589754,30,0.2344103083636721,0.29183817477909635,0.03185709996614605,8,0.27443589219579756,0.3067954631553884,0.004700600053183734,2,0.24149347799081103,0.14742427531737393,0.0036213999846950173
4,SNR_0db,N,New_N_005.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4201976054521886,2x212,0.04565079999156296,30,0.2327521074389345,0.2859699094334182,0.0369724000338465,8,0.2670684509207535,0.3132615536087169,0.00507299997843802,2,0.2433045720909199,0.13630665248024515,0.0026753999991342425
5,SNR_0db,N,New_N_006.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41702691342747233,2x212,0.03944189997855574,30,0.23319042920242825,0.28471562301623987,0.02931309991981834,8,0.2772023812973169,0.3009864965555432,0.0055954999988898635,2,0.24572390967001695,0.14822235855992244,0.003375000087544322
6,SNR_0db,N,New_N_007.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4142832492403576,2x212,0.040692699956707656,30,0.23371779133173268,0.2882299267841913,0.03194939997047186,8,0.2712300069461299,0.29642791197829393,0.005225999979302287,2,0.24684295732237935,0.14747372736789174,0.0025924000656232238
7,SNR_0db,N,New_N_008.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.414368655715252,2x212,0.03894879994913936,30,0.2301582945973828,0.28435883039146836,0.03044659993611276,8,0.27357965763107256,0.3120856403296411,0.004598100087605417,2,0.24737951909651776,0.14060105746854817,0.0026542999548837543
8,SNR_0db,N,New_N_009.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41394361492946286,2x212,0.041737699997611344,30,0.2327187851168507,0.2819765414458806,0.0329512000316754,8,0.2723401689199897,0.30577296370725765,0.005184600013308227,2,0.24812026152962585,0.1503255651781499,0.0026277999859303236
9,SNR_0db,N,New_N_010.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4201338494036996,2x212,0.03963320003822446,30,0.23320124322163133,0.2861631660864303,0.0316154999891296,8,0.2714178525988146,0.31162146539428054,0.004528100020252168,2,0.25330502586588166,0.13994013306458553,0.0025797999696806073
10,SNR_0db,N,New_N_011.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4152293423737813,2x212,0.04213409998919815,30,0.23253582179414278,0.2904429364873377,0.03259940003044903,8,0.270902752880497,0.29884479816252124,0.005824499996379018,2,0.24999147161689064,0.14028693638308953,0.0026627000188454986
11,SNR_0db,N,New_N_012.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41523969493612145,2x212,0.03907709999475628,30,0.23617669049680765,0.2825130903521518,0.030917500029318035,8,0.274026857073353,0.29317769271507715,0.004823600058443844,2,0.24242262878573625,0.1350749878808633,0.0025016999570652843
12,SNR_0db,N,New_N_013.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41636803000351935,2x212,0.0397324999794364,30,0.23067642271548874,0.2912447331479252,0.03091810003388673,8,0.27049354334262554,0.3096340010494578,0.004453600035049021,2,0.25556423886222746,0.14609950465354285,0.0031883000629022717
13,SNR_0db,N,New_N_014.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4160759937716056,2x212,0.03689050010871142,30,0.22895746094960864,0.28562002666188374,0.02883039996959269,8,0.2733192593354565,0.29356807869041834,0.004648100002668798,2,0.2471353455308787,0.15244153880839395,0.0023783999495208263
14,SNR_0db,N,New_N_015.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4117949243277431,2x212,0.04943639994598925,30,0.2385357806476213,0.2830068873947526,0.03817249997518957,8,0.27861989295060324,0.31664901823257374,0.005869699991308153,2,0.2315708309697179,0.14052700329576395,0.004315100028179586
15,SNR_0db,N,New_N_016.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4165783562979203,2x212,0.041441400069743395,30,0.2371749296719076,0.28204084439954075,0.03293360001407564,8,0.2740864766123019,0.2949546194190863,0.004962300066836178,2,0.24860020674835326,0.16803934801138004,0.0026853999588638544
16,SNR_0db,N,New_N_017.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.4158169336426448,2x212,0.040971399983391166,30,0.23825399511012896,0.27989742251300176,0.03207210008986294,8,0.28151919805977405,0.3017743674058564,0.005054899957031012,2,0.2618727682854923,0.16459687070759335,0.0029754999559372663
17,SNR_0db,N,New_N_018.wav,30-8-2,DeepONMF_H3,3,nndsvd,0.41893929597951013,2x212,0.039646300021559,30,0.2361254045438745,0.2807970334710325,0.031666100025177,8,0.27312847334741286,0.28813607978504835,0.004652199917472899,2,0.2396790999628163,0.14592349240647046,0.002489499980583787
