distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
13-12,2,KNN,DeepONMF_H2,1,155,31,9,5,0.93,0.96875,0.775,0.9451219512195121,0.871875
13-12,2,KNN,DeepONMF_H2,2,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
13-12,2,KNN,DeepONMF_H2,3,154,27,13,6,0.905,0.9625,0.675,0.9221556886227545,0.8187500000000001
13-12,2,KNN,DeepONMF_H2,4,155,32,8,5,0.935,0.96875,0.8,0.950920245398773,0.884375
13-12,2,KNN,DeepONMF_H2,5,159,28,12,1,0.935,0.99375,0.7,0.9298245614035088,0.846875
13-12,2,KNN,DeepONMF_W,1,142,36,4,18,0.89,0.8875,0.9,0.9726027397260274,0.89375
13-12,2,KNN,DeepONMF_W,2,133,27,13,27,0.8,0.83125,0.675,0.910958904109589,0.753125
13-12,2,KNN,DeepONMF_W,3,141,28,12,19,0.845,0.88125,0.7,0.9215686274509803,0.7906249999999999
13-12,2,KNN,DeepONMF_W,4,133,28,12,27,0.805,0.83125,0.7,0.9172413793103448,0.765625
13-12,2,KNN,DeepONMF_W,5,140,35,5,20,0.875,0.875,0.875,0.9655172413793104,0.875
13-12,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
13-12,2,SVM,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
13-12,2,SVM,DeepONMF_H2,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
13-12,2,SVM,DeepONMF_H2,4,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
13-12,2,SVM,DeepONMF_H2,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
13-12,2,SVM,DeepONMF_W,1,144,39,1,16,0.915,0.9,0.975,0.993103448275862,0.9375
13-12,2,SVM,DeepONMF_W,2,139,38,2,21,0.885,0.86875,0.95,0.9858156028368794,0.909375
13-12,2,SVM,DeepONMF_W,3,144,34,6,16,0.89,0.9,0.85,0.96,0.875
13-12,2,SVM,DeepONMF_W,4,143,37,3,17,0.9,0.89375,0.925,0.9794520547945206,0.909375
13-12,2,SVM,DeepONMF_W,5,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
13-12,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
13-12,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
13-12,2,UjaNet,DeepONMF_H2,3,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
13-12,2,UjaNet,DeepONMF_H2,4,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
13-12,2,UjaNet,DeepONMF_H2,5,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
13-12,2,UjaNet,DeepONMF_W,1,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
13-12,2,UjaNet,DeepONMF_W,2,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
13-12,2,UjaNet,DeepONMF_W,3,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
13-12,2,UjaNet,DeepONMF_W,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
13-12,2,UjaNet,DeepONMF_W,5,160,36,4,0,0.98,1.0,0.9,0.975609756097561,0.95
