,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,1,1
real_AS,0,28,3,6,3
real_MR,0,17,17,4,2
real_MS,5,10,0,18,7
real_MVP,18,9,5,2,6
