epoca,loss_train,loss_val
1,1.3857122753795825,0.6835392713546753
2,0.73339035009083,0.43878814578056335
3,0.58159833362228,0.34439998865127563
4,0.48904586073599365,0.28331273794174194
5,0.4090290783267272,0.25051409006118774
6,0.28309567978507594,0.26630982756614685
7,0.23695371103914162,0.3204643726348877
8,0.22277803826881082,0.288699746131897
9,0.17867053167796448,0.2563992142677307
10,0.1922474227551567,0.2591302990913391
11,0.14461595229314347,0.24154095351696014
12,0.12703275327619754,0.2529103755950928
13,0.12795621205709481,0.2908317744731903
14,0.09138494546182062,0.24852561950683594
15,0.06826258237216327,0.27896973490715027
16,0.05741377196911918,0.2537386119365692
17,0.061259275581074975,0.2665948271751404
18,0.05714064694506018,0.35817253589630127
19,0.07374077683351443,0.18712282180786133
20,0.06641542360854433,0.2608238160610199
21,0.054379512058068555,0.3709959089756012
22,0.05764632743911965,0.3402015268802643
23,0.05426450940170693,0.26769575476646423
24,0.03069603785958239,0.21607241034507751
25,0.030324371633469127,0.29405447840690613
26,0.046666578282096645,0.25783517956733704
27,0.0330545817766841,0.19215162098407745
28,0.016340775149920342,0.2453160285949707
29,0.021549148377361188,0.25025153160095215
