,N,AS,MR,MS,MVP
N,78.0,0.5,18.0,0.0,3.5000000000000004
AS,0.0,74.0,22.0,0.0,4.0
MR,0.0,1.0,86.0,2.0,11.0
MS,0.0,1.0,22.5,69.5,7.000000000000001
MVP,9.5,6.5,13.5,3.5000000000000004,67.0
