,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,1,1
real_AS,0,37,0,2,1
real_MR,0,3,35,2,0
real_MS,0,2,1,36,1
real_MVP,3,3,1,1,32
