,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,1.0,2.0
AS,0.0,96.5,2.0,0.0,1.5
MR,4.0,7.5,85.5,2.0,1.0
MS,0.5,0.5,1.5,95.0,2.5
MVP,4.0,3.0,2.5,2.0,88.5
