indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.26884451923297153,2x212,0.07501659996341914,32,0.07929347998837397,0.18611401390629442,0.048419700004160404,13,0.05662718748169427,0.20125962338940226,0.011707299971021712,5,0.06759210095217198,0.28759905095380184,0.008611600031144917,2,0.09861003640107036,0.3578882744458034,0.004841299960389733
1,original,N,New_N_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.26979493038276275,2x212,0.07431449997238815,32,0.07026255061705723,0.1835392468222441,0.05132890003733337,13,0.05779102666396853,0.1731485527808657,0.009001299971714616,5,0.07325598999611917,0.24168328486726415,0.007130000041797757,2,0.10053906274424475,0.26825845616527294,0.005575399962253869
2,original,N,New_N_003.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.26545011915848105,2x212,0.07078629999887198,32,0.07516511926514476,0.14249693196497967,0.05130599997937679,13,0.05713467696201904,0.17403330313466114,0.009452900034375489,5,0.07275826202430317,0.2394421008893312,0.0044655000092461705,2,0.08886135558573506,0.4502456962978725,0.00381349993404001
3,original,N,New_N_004.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.2606245636561906,2x212,0.0825053999433294,32,0.07496416492891794,0.16616513792103157,0.05769929999951273,13,0.05779908630329508,0.18214813452944328,0.011487500043585896,5,0.06867219306709663,0.28512805658658474,0.007270699949003756,2,0.09225265174604255,0.3208074530961452,0.004890899988822639
4,original,N,New_N_005.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.2632432430476742,2x212,0.10503510001581162,32,0.07419141360985647,0.16014926946507496,0.07550719997379929,13,0.057182877845289956,0.20159032219097342,0.016339599969796836,5,0.07090471013883143,0.32715018610649826,0.007378599955700338,2,0.08795087782361476,0.46298247370838247,0.004342700005508959
5,original,N,New_N_006.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.27117771848154754,2x212,0.08417240006383508,32,0.07912703718034149,0.16825745489085286,0.05762710003182292,13,0.05726420063447816,0.2009318343070906,0.011903900071047246,5,0.06897908375163182,0.25267920403605126,0.007368899998255074,2,0.1053050502041145,0.3682074226449151,0.00591900001745671
6,original,N,New_N_007.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.2694232126878671,2x212,0.07677450007759035,32,0.07068937971588113,0.16727290083080018,0.05342630005907267,13,0.059127406030727164,0.19238504868794895,0.009491699980571866,5,0.0741148830909597,0.2602997891564359,0.007770100026391447,2,0.09936596595299617,0.402194980727624,0.004906499991193414
7,original,N,New_N_008.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.27435389837620094,2x212,0.07630139996763319,32,0.0687852892510947,0.15233077455161587,0.05275010003242642,13,0.05751287057060756,0.17155355268276734,0.012588799931108952,5,0.0799985635567242,0.3097806324674869,0.005532800103537738,2,0.10552040542915064,0.33770808431192956,0.004319099942222238
8,original,N,New_N_009.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.27154489666149445,2x212,0.08275920001324266,32,0.07285645708909608,0.16172143055098973,0.05444020009599626,13,0.05837026528120577,0.16521218107400076,0.012120799976401031,5,0.07819534631531994,0.27949651101903883,0.006856200052425265,2,0.09720325961903213,0.35751192652206093,0.007833199924789369
9,original,N,New_N_010.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.27831943019744637,2x212,0.08665199996903539,32,0.08006989994428718,0.14547202814200863,0.05928489996585995,13,0.05828578759198691,0.18609089623331615,0.014397799968719482,5,0.08268631791829527,0.19959485666478052,0.007745299953967333,2,0.11487597975209958,0.5063228206815055,0.003927799989469349
10,original,N,New_N_011.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.26572811135667956,2x212,0.0814140000147745,32,0.07173494146332891,0.17277975729954134,0.05880479991901666,13,0.057034104060245165,0.18356733115259816,0.009591099922545254,5,0.07388000179556603,0.2761710320650312,0.006686900043860078,2,0.09879534971698023,0.3367302093886451,0.0051515999948605895
11,original,N,New_N_012.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.27394339076858115,2x212,0.07762050000019372,32,0.07042620417564385,0.17232841064631615,0.04983580007683486,13,0.05880318486022802,0.1801013326003571,0.01318149990402162,5,0.07474091840891689,0.342534978424484,0.00807320000603795,2,0.11844941862922129,0.4084848872543073,0.005088499980047345
12,original,N,New_N_013.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.26858253369129864,2x212,0.07569829991552979,32,0.07840521547994397,0.16438892415494047,0.053558100014925,13,0.05731307602079747,0.19185352520934765,0.012210199958644807,5,0.07031230122141033,0.2896537901470684,0.005122800008393824,2,0.09552954846021816,0.40688113394894143,0.003420000080950558
