,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,1,0,0
real_AS,0,37,3,0,0
real_MR,1,2,31,1,5
real_MS,0,1,5,31,3
real_MVP,1,2,6,1,30
